hXX,simID,pop,subset_value,prop_ROH_single,prpp_Non_ROH_single,prop_ROH_homo,prop_Non_ROH_homo,mean_count_single,mean_count_homo
h00,1683235848236138391,p2,0.3,0.17793041826867842,0.8220695817313217,0.27391064164518863,0.7260893583548114,31.002,17.898
h00,1683235848236138391,p3,0.3,0.2015239383500561,0.7984760616499439,0.2898023977999984,0.7101976022000015,27.07,17.104
h00,1683235848236138391,p1,1.0,0.0938799527773449,0.9061200472226552,0.17356164633952864,0.8264383536604715,97.744,41.902
h00,1683235848236138391,p2,1.0,0.16774944934407746,0.8322505506559226,0.27355050106832024,0.7264494989316798,90.12,48.45
h00,1683235848236138391,p3,1.0,0.20647871341404705,0.7935212865859529,0.31376356445042136,0.6862364355495786,84.322,49.64
h00,1686481830113721127,p1,0.3,0.0892046407843773,0.9107953592156227,0.12176282249742001,0.87823717750258,27.138,16.396
h00,1686481830113721127,p2,0.3,0.170936709241862,0.829063290758138,0.22663681384834639,0.7733631861516538,24.104,15.974
h00,1686481830113721127,p3,0.3,0.2097333927083055,0.7902666072916945,0.28209369010762203,0.717906309892378,23.168,15.59
h00,1686481830113721127,p1,1.0,0.08807951173051376,0.9119204882694864,0.13206449404614032,0.8679355059538598,95.318,52.558
h00,1686481830113721127,p2,1.0,0.17160437065177084,0.8283956293482293,0.24874638316844921,0.7512536168315508,89.916,56.216
h00,1686481830113721127,p3,1.0,0.1992229165213513,0.8007770834786488,0.2887451437472631,0.7112548562527368,87.696,55.156
h00,1697761245837672091,p1,0.3,0.1116187440385963,0.8883812559614037,0.20108092838534014,0.7989190716146598,28.132,12.37
h00,1697761245837672091,p2,0.3,0.1705578648609191,0.8294421351390808,0.30103840450914754,0.6989615954908525,26.912,13.472
h00,1697761245837672091,p3,0.3,0.2203127691111895,0.7796872308888105,0.3881993671962712,0.6118006328037288,27.304,13.652
h00,1697761245837672091,p1,1.0,0.10268278300326925,0.8973172169967308,0.18197605671483716,0.8180239432851629,96.348,45.652
h00,1697761245837672091,p2,1.0,0.17696622445433102,0.8230337755456689,0.2928273633274821,0.707172636672518,92.898,50.866
h00,1697761245837672091,p3,1.0,0.21377381803502632,0.7862261819649736,0.3389918305885003,0.6610081694114995,89.822,51.732
h00,1741910082241347924,p1,0.3,0.09587055008892437,0.9041294499110757,0.16499673235261472,0.8350032676473853,27.426,11.7
h00,1741910082241347924,p2,0.3,0.16786389861515635,0.8321361013848436,0.29141721832519046,0.7085827816748096,29.858,15.45
h00,1741910082241347924,p3,0.3,0.16675367183555248,0.8332463281644475,0.2562916510009187,0.7437083489990813,28.722,16.42
h00,1741910082241347924,p1,1.0,0.09511352799928911,0.9048864720007109,0.1492206514645389,0.8507793485354612,107.906,56.494
h00,1741910082241347924,p2,1.0,0.174147747525411,0.825852252474589,0.26355887184470567,0.7364411281552944,102.774,61.92
h00,1741910082241347924,p3,1.0,0.1841366291283765,0.8158633708716235,0.26929798433849794,0.7307020156615021,102.576,64.084
h00,1758916382348960481,p1,0.3,0.08006592803850951,0.9199340719614907,0.13503289132495958,0.8649671086750406,35.692,17.462
h00,1758916382348960481,p2,0.3,0.1438645255692042,0.8561354744307957,0.2088391777726917,0.7911608222273082,27.034,16.548
h00,1758916382348960481,p3,0.3,0.16938845509993108,0.8306115449000689,0.2644311303333749,0.7355688696666252,29.264,17.042
h00,1758916382348960481,p1,1.0,0.0940746202894434,0.9059253797105566,0.15964923377586024,0.8403507662241397,99.386,48.082
h00,1758916382348960481,p2,1.0,0.15981206981698112,0.8401879301830188,0.247516955752152,0.752483044247848,82.186,47.572
h00,1758916382348960481,p3,1.0,0.18818201620061228,0.8118179837993877,0.27825530058041487,0.721744699419585,86.956,52.448
h00,1760919415129066732,p1,0.3,0.09634961268973265,0.9036503873102674,0.1666558824474459,0.833344117552554,31.778,14.858
h00,1760919415129066732,p2,0.3,0.16799206654869775,0.8320079334513023,0.2639196516074225,0.7360803483925774,29.638,17.02
h00,1760919415129066732,p3,0.3,0.21806576168938135,0.7819342383106186,0.34265024264707933,0.6573497573529207,30.2,17.578
h00,1760919415129066732,p1,1.0,0.09732353188522092,0.902676468114779,0.17184083713430012,0.8281591628656998,97.74,43.5
h00,1760919415129066732,p2,1.0,0.17389039183964747,0.8261096081603525,0.29000405905884236,0.7099959409411576,88.676,47.118
h00,1760919415129066732,p3,1.0,0.21509740622418413,0.7849025937758158,0.3561454736919294,0.6438545263080706,86.374,47.528
h00,1776755804422427172,p1,0.3,0.09121791653409149,0.9087820834659085,0.1397245661287457,0.8602754338712544,30.55,16.396
h00,1776755804422427172,p2,0.3,0.16271986793677995,0.8372801320632199,0.23265297535282056,0.7673470246471795,27.742,17.34
h00,1776755804422427172,p3,0.3,0.21211588886254154,0.7878841111374584,0.30683200690441903,0.693167993095581,29.338,18.008
h00,1776755804422427172,p1,1.0,0.09171130412300096,0.9082886958769991,0.14493501759888353,0.8550649824011165,98.104,50.486
h00,1776755804422427172,p2,1.0,0.1770550589161651,0.8229449410838349,0.26628701025806767,0.7337129897419322,88.244,52.72
h00,1776755804422427172,p3,1.0,0.2097410583769763,0.7902589416230237,0.31127266088447814,0.6887273391155219,89.858,54.636
h00,1788482744701747849,p1,0.3,0.09197631259326318,0.9080236874067368,0.19712535242535242,0.8028746475746475,25.506,8.8
h00,1788482744701747849,p2,0.3,0.16725374115245764,0.8327462588475423,0.3246321012321013,0.6753678987678988,21.96,10.04
h00,1788482744701747849,p3,0.3,0.1677144214133533,0.8322855785866466,0.338856438006438,0.6611435619935618,20.186,8.23
h00,1788482744701747849,p1,1.0,0.09154599972619477,0.9084540002738052,0.1835684981910859,0.8164315018089142,93.232,36.438
h00,1788482744701747849,p2,1.0,0.17827974425906962,0.8217202557409304,0.31404452769244723,0.6859554723075528,85.038,44.21
h00,1788482744701747849,p3,1.0,0.2015483485920404,0.7984516514079596,0.34579314298973224,0.6542068570102676,88.278,45.584
h00,1789806920600214380,p1,0.3,0.09065951886630848,0.9093404811336916,0.13509567317299534,0.8649043268270048,42.496,25.158
h00,1789806920600214380,p2,0.3,0.17885141185544765,0.8211485881445524,0.2578584352937244,0.7421415647062757,43.95,28.82
h00,1789806920600214380,p3,0.3,0.2055166210626809,0.7944833789373191,0.28520128384434873,0.7147987161556513,41.656,28.142
h00,1789806920600214380,p1,1.0,0.09095054382040468,0.9090494561795954,0.15048474247610136,0.8495152575238987,110.0,57.034
h00,1789806920600214380,p2,1.0,0.1697630901531054,0.8302369098468946,0.25247520395960826,0.7475247960403917,102.932,62.498
h00,1789806920600214380,p3,1.0,0.20539590544569228,0.7946040945543077,0.2965728385238463,0.7034271614761537,101.54,64.34
h00,1816372852695257818,p1,0.3,0.09527827697772909,0.9047217230222709,0.13964070185927502,0.8603592981407251,35.942,20.262
h00,1816372852695257818,p2,0.3,0.17315717151623505,0.8268428284837651,0.24985024682157406,0.7501497531784259,33.816,21.322
h00,1816372852695257818,p3,0.3,0.20081718878310828,0.7991828112168916,0.28060483134714254,0.7193951686528574,32.348,20.964
h00,1816372852695257818,p1,1.0,0.09726994647838279,0.9027300535216173,0.15914814081476458,0.8408518591852355,110.694,55.466
h00,1816372852695257818,p2,1.0,0.1806306140444765,0.8193693859555236,0.27161320729619387,0.7283867927038061,100.898,60.692
h00,1816372852695257818,p3,1.0,0.19882566175765798,0.801174338242342,0.29623725097894066,0.7037627490210593,99.16,60.002
h00,1818297040266038161,p1,0.3,0.10101469087276099,0.8989853091272391,0.218361769929417,0.7816382300705831,31.606,11.84
h00,1818297040266038161,p2,0.3,0.1937685144490656,0.8062314855509344,0.3480911398961338,0.6519088601038663,32.342,16.542
h00,1818297040266038161,p3,0.3,0.18129554139569312,0.8187044586043069,0.3193772718868155,0.6806227281131844,31.976,16.24
h00,1818297040266038161,p1,1.0,0.10100998371534692,0.8989900162846531,0.18395428767708327,0.8160457123229168,103.292,46.444
h00,1818297040266038161,p2,1.0,0.18562388376283107,0.814376116237169,0.3088657479332879,0.691134252066712,104.284,57.248
h00,1818297040266038161,p3,1.0,0.20637098162131207,0.7936290183786879,0.3295237516491641,0.670476248350836,99.044,56.602
h00,1933927514968069182,p1,0.3,0.09214177239526686,0.9078582276047332,0.1902233322233322,0.8097766677766679,24.354,9.578
h00,1933927514968069182,p2,0.3,0.19521422558116666,0.8047857744188334,0.3565499418881772,0.6434500581118228,22.734,11.038
h00,1933927514968069182,p3,0.3,0.22404856627912842,0.7759514337208716,0.3584667239623122,0.6415332760376877,23.218,13.006
h00,1933927514968069182,p1,1.0,0.09698884500599558,0.9030111549940043,0.16520533093324463,0.8347946690667554,108.052,53.07
h00,1933927514968069182,p2,1.0,0.18052604502922875,0.8194739549707712,0.2730011497571784,0.7269988502428216,98.904,59.382
h00,1933927514968069182,p3,1.0,0.21967257073008292,0.780327429269917,0.3236462317790198,0.6763537682209804,98.192,61.492
h00,197130628104802835,p1,0.3,0.09233138115427317,0.9076686188457269,0.18814225045680155,0.8118577495431984,33.138,13.544
h00,197130628104802835,p2,0.3,0.17263844954567767,0.8273615504543225,0.27501909625462256,0.7249809037453774,27.464,14.756
h00,197130628104802835,p3,0.3,0.18285516639701313,0.8171448336029868,0.31674547690871213,0.6832545230912879,28.432,14.854
h00,197130628104802835,p1,1.0,0.08855797528315017,0.9114420247168498,0.14663991556480094,0.8533600844351991,114.616,58.646
h00,197130628104802835,p2,1.0,0.1815480360613335,0.8184519639386665,0.27380965691875275,0.7261903430812472,103.426,62.302
h00,197130628104802835,p3,1.0,0.19442153069126086,0.8055784693087391,0.2963897276799115,0.7036102723200885,102.86,62.246
h00,2008966820864978262,p1,0.3,0.09155114612966643,0.9084488538703336,0.13391960728470018,0.8660803927152999,31.572,17.794
h00,2008966820864978262,p2,0.3,0.16882430960090547,0.8311756903990944,0.24234407003616923,0.7576559299638307,31.856,19.724
h00,2008966820864978262,p3,0.3,0.20368739975230374,0.7963126002476963,0.3011276898941982,0.6988723101058018,31.458,19.758
h00,2008966820864978262,p1,1.0,0.09513435458251158,0.9048656454174884,0.14589880150827786,0.8541011984917221,106.082,58.41
h00,2008966820864978262,p2,1.0,0.1783208475959375,0.8216791524040625,0.2513622866422692,0.7486377133577308,99.388,63.472
h00,2008966820864978262,p3,1.0,0.2035890889276277,0.7964109110723723,0.29434696673750815,0.7056530332624918,97.972,62.824
h00,2015646299244388232,p1,0.3,0.10842923459847416,0.8915707654015258,0.14825164920069683,0.8517483507993031,32.584,19.348
h00,2015646299244388232,p2,0.3,0.21543461919016124,0.7845653808098388,0.2824764117260523,0.7175235882739477,29.116,20.534
h00,2015646299244388232,p3,0.3,0.2374334939122087,0.7625665060877914,0.3020781806294392,0.6979218193705607,27.33,19.678
h00,2015646299244388232,p1,1.0,0.09857183982296491,0.9014281601770351,0.14756767639230053,0.8524323236076995,105.238,58.44
h00,2015646299244388232,p2,1.0,0.1925443259012259,0.8074556740987742,0.2652817918059701,0.7347182081940298,92.214,60.766
h00,2015646299244388232,p3,1.0,0.2216545488976117,0.7783454511023883,0.3068937961856022,0.6931062038143978,89.968,59.038
h00,2023478822450523661,p1,0.3,0.09168779081110182,0.9083122091888983,0.16757139608757257,0.8324286039124275,29.34,12.418
h00,2023478822450523661,p2,0.3,0.18939109577504276,0.8106089042249573,0.2904829272292894,0.7095170727707105,25.892,15.152
h00,2023478822450523661,p3,0.3,0.1791176206712914,0.8208823793287086,0.29408732170821955,0.7059126782917804,25.52,14.136
h00,2023478822450523661,p1,1.0,0.09464350149806816,0.9053564985019318,0.16350530809650382,0.8364946919034962,98.522,46.04
h00,2023478822450523661,p2,1.0,0.19211326849874877,0.8078867315012512,0.2946395590996139,0.7053604409003861,91.926,55.534
h00,2023478822450523661,p3,1.0,0.19184537027407603,0.808154629725924,0.29248613017812336,0.7075138698218766,91.84,55.098
h00,2023804910540112922,p1,0.3,0.10546507123476825,0.8945349287652318,0.1975835992524847,0.8024164007475153,33.976,15.114
h00,2023804910540112922,p2,0.3,0.18437679303344556,0.8156232069665543,0.30274431424194176,0.6972556857580582,32.904,18.008
h00,2023804910540112922,p3,0.3,0.1998136279547739,0.8001863720452261,0.32938891103325413,0.6706110889667459,31.618,17.782
h00,2023804910540112922,p1,1.0,0.09945830532141808,0.9005416946785819,0.1663479389029977,0.8336520610970023,103.814,50.416
h00,2023804910540112922,p2,1.0,0.19424263139037926,0.8057573686096207,0.3027060636661702,0.6972939363338297,100.188,58.814
h00,2023804910540112922,p3,1.0,0.21832351282535709,0.781676487174643,0.32825158093198514,0.6717484190680149,96.042,58.618
h00,2029404602455467623,p1,0.3,0.09972711906220937,0.9002728809377907,0.17017619325119324,0.8298238067488067,24.828,10.972
h00,2029404602455467623,p2,0.3,0.16778929103979578,0.8322107089602041,0.27450975135975136,0.7254902486402487,21.616,11.542
h00,2029404602455467623,p3,0.3,0.21334441876826532,0.7866555812317347,0.35483999056499055,0.6451600094350094,23.544,12.612
h00,2029404602455467623,p1,1.0,0.10793760146419172,0.8920623985358084,0.18834761329296007,0.8116523867070399,112.306,53.426
h00,2029404602455467623,p2,1.0,0.19743453437430716,0.8025654656256929,0.3088763619672651,0.6911236380327349,102.592,60.86
h00,2029404602455467623,p3,1.0,0.22434618746237123,0.7756538125376287,0.3381099667126471,0.661890033287353,100.666,61.504
h00,2030134370402383281,p1,0.3,0.09603146749758502,0.903968532502415,0.19923866966366968,0.8007613303363302,25.078,9.43
h00,2030134370402383281,p2,0.3,0.17556910474655188,0.824430895253448,0.2942587301587302,0.7057412698412698,21.216,10.748
h00,2030134370402383281,p3,0.3,0.2242790013422359,0.7757209986577641,0.4054623734109028,0.5945376265890971,24.52,12.224
h00,2030134370402383281,p1,1.0,0.09730693480573752,0.9026930651942625,0.17066966424907684,0.8293303357509232,99.934,47.326
h00,2030134370402383281,p2,1.0,0.16402892963364124,0.8359710703663589,0.24631487490427015,0.7536851250957298,85.74,50.192
h00,2030134370402383281,p3,1.0,0.2107766399694675,0.7892233600305326,0.3262404655622959,0.6737595344377041,87.564,50.956
h00,2031456289375906414,p1,0.3,0.09433123819781208,0.9056687618021879,0.15834799625898696,0.841652003741013,32.328,15.336
h00,2031456289375906414,p2,0.3,0.17790529620441206,0.822094703795588,0.28780747135561374,0.7121925286443862,27.616,15.368
h00,2031456289375906414,p3,0.3,0.21664438176532136,0.7833556182346786,0.33981203298765217,0.6601879670123478,29.22,16.982
h00,2031456289375906414,p1,1.0,0.09750244608601027,0.9024975539139898,0.15437845501327388,0.8456215449867261,112.746,58.628
h00,2031456289375906414,p2,1.0,0.17634437487106816,0.8236556251289318,0.27438582429420283,0.7256141757057971,99.828,59.394
h00,2031456289375906414,p3,1.0,0.2127128532118816,0.7872871467881183,0.30973143245838686,0.690268567541613,94.814,60.578
h00,2074319997304613406,p1,0.3,0.10463329163253976,0.8953667083674604,0.17250394805796948,0.8274960519420305,38.288,18.902
h00,2074319997304613406,p2,0.3,0.21840814589781765,0.7815918541021825,0.30849306016160233,0.6915069398383976,37.526,24.838
h00,2074319997304613406,p3,0.3,0.22811234045365103,0.7718876595463489,0.32076720137403364,0.6792327986259663,36.724,24.48
h00,2074319997304613406,p1,1.0,0.10092282586107121,0.8990771741389287,0.1713252491939606,0.8286747508060394,110.352,54.61
h00,2074319997304613406,p2,1.0,0.20823989897972997,0.7917601010202701,0.30674735180938945,0.6932526481906105,104.192,65.774
h00,2074319997304613406,p3,1.0,0.23629352836898948,0.7637064716310106,0.33600660427932216,0.6639933957206778,101.428,66.22
h00,20923183537115587,p1,0.3,0.09416282263246946,0.9058371773675306,0.15967997784136564,0.8403200221586344,34.392,15.922
h00,20923183537115587,p2,0.3,0.16843372074839136,0.8315662792516086,0.2636064539482294,0.7363935460517705,31.796,18.294
h00,20923183537115587,p3,0.3,0.20475698044701665,0.7952430195529835,0.3064326823073727,0.6935673176926272,29.742,18.136
h00,20923183537115587,p1,1.0,0.0972108054022068,0.9027891945977932,0.16923042661839832,0.8307695733816017,107.82,50.252
h00,20923183537115587,p2,1.0,0.1829626052530714,0.8170373947469286,0.2873432222564719,0.712656777743528,96.988,55.558
h00,20923183537115587,p3,1.0,0.22282712039064942,0.7771728796093507,0.3530721756850129,0.6469278243149871,97.61,56.946
h00,2104317743172604597,p1,0.3,0.10080163803662229,0.8991983619633777,0.1647988370246884,0.8352011629753118,33.452,16.246
h00,2104317743172604597,p2,0.3,0.1750136382976422,0.824986361702358,0.2763966549110243,0.7236033450889757,29.568,16.982
h00,2104317743172604597,p3,0.3,0.20774786895874758,0.7922521310412524,0.31418696626655973,0.6858130337334402,28.414,16.96
h00,2104317743172604597,p1,1.0,0.09416142361974775,0.9058385763802523,0.15075993835791088,0.8492400616420892,118.708,61.778
h00,2104317743172604597,p2,1.0,0.18883833938748132,0.8111616606125187,0.29195738360891815,0.7080426163910819,111.196,66.364
h00,2104317743172604597,p3,1.0,0.217051577939538,0.782948422060462,0.323636274577515,0.676363725422485,105.214,65.242
h00,2110323454478545514,p1,0.3,0.08953981305591943,0.9104601869440805,0.16046546521933516,0.8395345347806649,35.166,16.672
h00,2110323454478545514,p2,0.3,0.18771421331852797,0.812285786681472,0.29206894446843296,0.707931055531567,29.612,17.562
h00,2110323454478545514,p3,0.3,0.25175163776041193,0.748248362239588,0.3847126883462628,0.6152873116537371,30.722,18.812
h00,2110323454478545514,p1,1.0,0.09316405306822273,0.9068359469317773,0.16581637597889812,0.8341836240211019,106.298,49.786
h00,2110323454478545514,p2,1.0,0.18694948403702227,0.8130505159629778,0.30581305256077573,0.6941869474392243,95.096,53.356
h00,2110323454478545514,p3,1.0,0.2213493420715211,0.778650657928479,0.3633976886299381,0.6366023113700618,93.972,53.188
h00,2115986567917414732,p1,0.3,0.09709268184897654,0.9029073181510234,0.1560292455738276,0.8439707544261723,33.55,17.482
h00,2115986567917414732,p2,0.3,0.18234994255664344,0.8176500574433565,0.26476176119538614,0.7352382388046138,32.56,20.736
h00,2115986567917414732,p3,0.3,0.21745084548537771,0.7825491545146224,0.31176840270675915,0.6882315972932408,30.126,19.594
