pop,category,len>0_score!=0,len>0_score==0,len==0_score==0,hXX,simID
p1,C,57,81,362,h15,5176586221759402753
p1,Non-ROH,500,0,0,h15,5176586221759402753
p2,A,500,0,0,h15,5176586221759402753
p2,B,387,113,0,h15,5176586221759402753
p2,C,36,175,289,h15,5176586221759402753
p2,Non-ROH,500,0,0,h15,5176586221759402753
p3,A,500,0,0,h15,5176586221759402753
p3,B,450,50,0,h15,5176586221759402753
p3,C,37,127,336,h15,5176586221759402753
p3,Non-ROH,500,0,0,h15,5176586221759402753
p1,A,499,1,0,h15,5202630681384220438
p1,B,227,252,21,h15,5202630681384220438
p1,C,68,65,367,h15,5202630681384220438
p1,Non-ROH,500,0,0,h15,5202630681384220438
p2,A,500,0,0,h15,5202630681384220438
p2,B,403,97,0,h15,5202630681384220438
p2,C,50,74,376,h15,5202630681384220438
p2,Non-ROH,500,0,0,h15,5202630681384220438
p3,A,500,0,0,h15,5202630681384220438
p3,B,455,45,0,h15,5202630681384220438
p3,C,27,73,400,h15,5202630681384220438
p3,Non-ROH,500,0,0,h15,5202630681384220438
p1,A,497,3,0,h15,5234479157110391535
p1,B,207,281,12,h15,5234479157110391535
p1,C,43,89,368,h15,5234479157110391535
p1,Non-ROH,500,0,0,h15,5234479157110391535
p2,A,500,0,0,h15,5234479157110391535
p2,B,389,111,0,h15,5234479157110391535
p2,C,51,86,363,h15,5234479157110391535
p2,Non-ROH,500,0,0,h15,5234479157110391535
p3,A,500,0,0,h15,5234479157110391535
p3,B,443,57,0,h15,5234479157110391535
p3,C,41,103,356,h15,5234479157110391535
p3,Non-ROH,500,0,0,h15,5234479157110391535
p1,A,500,0,0,h15,5237173890570091681
p1,B,210,281,9,h15,5237173890570091681
p1,C,52,67,381,h15,5237173890570091681
p1,Non-ROH,500,0,0,h15,5237173890570091681
p2,A,500,0,0,h15,5237173890570091681
p2,B,404,96,0,h15,5237173890570091681
p2,C,58,91,351,h15,5237173890570091681
p2,Non-ROH,500,0,0,h15,5237173890570091681
p3,A,500,0,0,h15,5237173890570091681
p3,B,464,36,0,h15,5237173890570091681
p3,C,25,115,360,h15,5237173890570091681
p3,Non-ROH,500,0,0,h15,5237173890570091681
p1,A,498,2,0,h15,5256084581738131185
p1,B,229,257,14,h15,5256084581738131185
p1,C,56,60,384,h15,5256084581738131185
p1,Non-ROH,500,0,0,h15,5256084581738131185
p2,A,500,0,0,h15,5256084581738131185
p2,B,402,98,0,h15,5256084581738131185
p2,C,63,61,376,h15,5256084581738131185
p2,Non-ROH,500,0,0,h15,5256084581738131185
p3,A,500,0,0,h15,5256084581738131185
p3,B,444,56,0,h15,5256084581738131185
p3,C,77,142,281,h15,5256084581738131185
p3,Non-ROH,500,0,0,h15,5256084581738131185
p1,A,499,1,0,h15,5278916152404518456
p1,B,226,260,14,h15,5278916152404518456
p1,C,54,97,349,h15,5278916152404518456
p1,Non-ROH,500,0,0,h15,5278916152404518456
p2,A,500,0,0,h15,5278916152404518456
p2,B,390,110,0,h15,5278916152404518456
p2,C,37,112,351,h15,5278916152404518456
p2,Non-ROH,500,0,0,h15,5278916152404518456
p3,A,500,0,0,h15,5278916152404518456
p3,B,458,42,0,h15,5278916152404518456
p3,C,32,122,346,h15,5278916152404518456
p3,Non-ROH,500,0,0,h15,5278916152404518456
p1,A,500,0,0,h15,5295198285982882322
p1,B,231,255,14,h15,5295198285982882322
p1,C,55,75,370,h15,5295198285982882322
p1,Non-ROH,500,0,0,h15,5295198285982882322
p2,A,500,0,0,h15,5295198285982882322
p2,B,426,74,0,h15,5295198285982882322
p2,C,32,84,384,h15,5295198285982882322
p2,Non-ROH,500,0,0,h15,5295198285982882322
p3,A,500,0,0,h15,5295198285982882322
p3,B,462,38,0,h15,5295198285982882322
p3,C,36,110,354,h15,5295198285982882322
p3,Non-ROH,500,0,0,h15,5295198285982882322
p1,A,498,2,0,h15,5298333590867937410
p1,B,226,261,13,h15,5298333590867937410
p1,C,83,52,365,h15,5298333590867937410
p1,Non-ROH,500,0,0,h15,5298333590867937410
p2,A,500,0,0,h15,5298333590867937410
p2,B,404,96,0,h15,5298333590867937410
p2,C,146,33,321,h15,5298333590867937410
p2,Non-ROH,500,0,0,h15,5298333590867937410
p3,A,500,0,0,h15,5298333590867937410
p3,B,443,57,0,h15,5298333590867937410
p3,C,112,21,367,h15,5298333590867937410
p3,Non-ROH,500,0,0,h15,5298333590867937410
p1,A,500,0,0,h15,5302010441169196640
p1,B,223,271,6,h15,5302010441169196640
p1,C,48,76,376,h15,5302010441169196640
p1,Non-ROH,500,0,0,h15,5302010441169196640
p2,A,500,0,0,h15,5302010441169196640
p2,B,415,85,0,h15,5302010441169196640
p2,C,32,107,361,h15,5302010441169196640
p2,Non-ROH,500,0,0,h15,5302010441169196640
p3,A,500,0,0,h15,5302010441169196640
p3,B,440,60,0,h15,5302010441169196640
p3,C,49,134,317,h15,5302010441169196640
p3,Non-ROH,500,0,0,h15,5302010441169196640
p1,A,498,2,0,h15,5308859903619254707
p1,B,217,269,14,h15,5308859903619254707
p1,C,49,72,379,h15,5308859903619254707
p1,Non-ROH,500,0,0,h15,5308859903619254707
p2,A,500,0,0,h15,5308859903619254707
p2,B,363,137,0,h15,5308859903619254707
p2,C,45,80,375,h15,5308859903619254707
p2,Non-ROH,500,0,0,h15,5308859903619254707
p3,A,500,0,0,h15,5308859903619254707
p3,B,407,93,0,h15,5308859903619254707
p3,C,46,117,337,h15,5308859903619254707
p3,Non-ROH,500,0,0,h15,5308859903619254707
p1,A,500,0,0,h15,5317720066311472576
p1,B,186,295,19,h15,5317720066311472576
p1,C,50,74,376,h15,5317720066311472576
p1,Non-ROH,500,0,0,h15,5317720066311472576
p2,A,500,0,0,h15,5317720066311472576
p2,B,381,119,0,h15,5317720066311472576
p2,C,25,159,316,h15,5317720066311472576
p2,Non-ROH,500,0,0,h15,5317720066311472576
p3,A,500,0,0,h15,5317720066311472576
p3,B,435,65,0,h15,5317720066311472576
p3,C,25,127,348,h15,5317720066311472576
p3,Non-ROH,500,0,0,h15,5317720066311472576
p1,A,500,0,0,h15,5321944938212571663
p1,B,273,209,18,h15,5321944938212571663
p1,C,47,72,381,h15,5321944938212571663
p1,Non-ROH,500,0,0,h15,5321944938212571663
p2,A,500,0,0,h15,5321944938212571663
p2,B,432,68,0,h15,5321944938212571663
p2,C,39,121,340,h15,5321944938212571663
p2,Non-ROH,500,0,0,h15,5321944938212571663
p3,A,500,0,0,h15,5321944938212571663
p3,B,460,40,0,h15,5321944938212571663
p3,C,44,112,344,h15,5321944938212571663
p3,Non-ROH,500,0,0,h15,5321944938212571663
p1,A,499,1,0,h15,5322429953879401608
p1,B,226,259,15,h15,5322429953879401608
p1,C,69,75,356,h15,5322429953879401608
p1,Non-ROH,500,0,0,h15,5322429953879401608
p2,A,500,0,0,h15,5322429953879401608
p2,B,411,88,1,h15,5322429953879401608
p2,C,53,58,389,h15,5322429953879401608
p2,Non-ROH,500,0,0,h15,5322429953879401608
p3,A,500,0,0,h15,5322429953879401608
p3,B,421,79,0,h15,5322429953879401608
p3,C,36,70,394,h15,5322429953879401608
p3,Non-ROH,500,0,0,h15,5322429953879401608
p1,A,500,0,0,h15,5324252283481143529
p1,B,196,289,15,h15,5324252283481143529
p1,C,63,81,356,h15,5324252283481143529
p1,Non-ROH,500,0,0,h15,5324252283481143529
p2,A,500,0,0,h15,5324252283481143529
p2,B,398,102,0,h15,5324252283481143529
p2,C,51,84,365,h15,5324252283481143529
p2,Non-ROH,500,0,0,h15,5324252283481143529
p3,A,500,0,0,h15,5324252283481143529
p3,B,430,70,0,h15,5324252283481143529
p3,C,40,81,379,h15,5324252283481143529
p3,Non-ROH,500,0,0,h15,5324252283481143529
p1,A,499,1,0,h15,5339998715273853505
p1,B,231,265,4,h15,5339998715273853505
p1,C,62,73,365,h15,5339998715273853505
p1,Non-ROH,500,0,0,h15,5339998715273853505
p2,A,500,0,0,h15,5339998715273853505
p2,B,387,113,0,h15,5339998715273853505
p2,C,33,101,366,h15,5339998715273853505
p2,Non-ROH,500,0,0,h15,5339998715273853505
p3,A,500,0,0,h15,5339998715273853505
p3,B,445,55,0,h15,5339998715273853505
p3,C,42,148,310,h15,5339998715273853505
p3,Non-ROH,500,0,0,h15,5339998715273853505
p1,A,499,1,0,h15,534890264862344465
p1,B,263,225,12,h15,534890264862344465
p1,C,49,69,382,h15,534890264862344465
p1,Non-ROH,500,0,0,h15,534890264862344465
p2,A,500,0,0,h15,534890264862344465
p2,B,437,63,0,h15,534890264862344465
p2,C,32,82,386,h15,534890264862344465
p2,Non-ROH,500,0,0,h15,534890264862344465
p3,A,500,0,0,h15,534890264862344465
p3,B,463,37,0,h15,534890264862344465
p3,C,55,110,335,h15,534890264862344465
p3,Non-ROH,500,0,0,h15,534890264862344465
p1,A,499,1,0,h15,5376184914448647708
p1,B,223,270,7,h15,5376184914448647708
p1,C,51,74,375,h15,5376184914448647708
p1,Non-ROH,500,0,0,h15,5376184914448647708
p2,A,500,0,0,h15,5376184914448647708
p2,B,391,109,0,h15,5376184914448647708
p2,C,55,122,323,h15,5376184914448647708
p2,Non-ROH,500,0,0,h15,5376184914448647708
p3,A,500,0,0,h15,5376184914448647708
p3,B,461,39,0,h15,5376184914448647708
p3,C,43,72,385,h15,5376184914448647708
p3,Non-ROH,500,0,0,h15,5376184914448647708
p1,A,500,0,0,h15,5384843017351500412
p1,B,266,219,15,h15,5384843017351500412
p1,C,64,80,356,h15,5384843017351500412
p1,Non-ROH,500,0,0,h15,5384843017351500412
p2,A,500,0,0,h15,5384843017351500412
p2,B,437,63,0,h15,5384843017351500412
p2,C,56,78,366,h15,5384843017351500412
p2,Non-ROH,500,0,0,h15,5384843017351500412
p3,A,500,0,0,h15,5384843017351500412
p3,B,475,25,0,h15,5384843017351500412
p3,C,44,158,298,h15,5384843017351500412
p3,Non-ROH,500,0,0,h15,5384843017351500412
p1,A,500,0,0,h15,541494535783318840
p1,B,225,258,17,h15,541494535783318840
p1,C,46,65,389,h15,541494535783318840
p1,Non-ROH,500,0,0,h15,541494535783318840
p2,A,500,0,0,h15,541494535783318840
p2,B,419,81,0,h15,541494535783318840
p2,C,39,95,366,h15,541494535783318840
p2,Non-ROH,500,0,0,h15,541494535783318840
p3,A,500,0,0,h15,541494535783318840
p3,B,437,63,0,h15,541494535783318840
p3,C,35,85,380,h15,541494535783318840
p3,Non-ROH,500,0,0,h15,541494535783318840
p1,A,500,0,0,h15,5417707987763698281
p1,B,240,245,15,h15,5417707987763698281
p1,C,53,63,384,h15,5417707987763698281
p1,Non-ROH,500,0,0,h15,5417707987763698281
p2,A,500,0,0,h15,5417707987763698281
p2,B,404,96,0,h15,5417707987763698281
p2,C,44,93,363,h15,5417707987763698281
p2,Non-ROH,500,0,0,h15,5417707987763698281
p3,A,500,0,0,h15,5417707987763698281
p3,B,467,33,0,h15,5417707987763698281
p3,C,35,109,356,h15,5417707987763698281
p3,Non-ROH,500,0,0,h15,5417707987763698281
p1,A,499,1,0,h15,5472364174064490458
p1,B,226,260,14,h15,5472364174064490458
p1,C,37,103,360,h15,5472364174064490458
p1,Non-ROH,500,0,0,h15,5472364174064490458
p2,A,500,0,0,h15,5472364174064490458
p2,B,407,93,0,h15,5472364174064490458
p2,C,46,105,349,h15,5472364174064490458
p2,Non-ROH,500,0,0,h15,5472364174064490458
p3,A,500,0,0,h15,5472364174064490458
p3,B,406,94,0,h15,5472364174064490458
p3,C,26,112,362,h15,5472364174064490458
p3,Non-ROH,500,0,0,h15,5472364174064490458
p1,A,500,0,0,h15,5474070091818777991
p1,B,215,272,13,h15,5474070091818777991
p1,C,53,88,359,h15,5474070091818777991
p1,Non-ROH,500,0,0,h15,5474070091818777991
p2,A,500,0,0,h15,5474070091818777991
p2,B,413,87,0,h15,5474070091818777991
p2,C,29,138,333,h15,5474070091818777991
p2,Non-ROH,500,0,0,h15,5474070091818777991
p3,A,500,0,0,h15,5474070091818777991
p3,B,437,63,0,h15,5474070091818777991
p3,C,22,106,372,h15,5474070091818777991
p3,Non-ROH,500,0,0,h15,5474070091818777991
p1,A,500,0,0,h15,5502487278394595237
p1,B,240,247,13,h15,5502487278394595237
p1,C,80,47,373,h15,5502487278394595237
p1,Non-ROH,500,0,0,h15,5502487278394595237
p2,A,500,0,0,h15,5502487278394595237
p2,B,411,89,0,h15,5502487278394595237
p2,C,126,26,348,h15,5502487278394595237
p2,Non-ROH,500,0,0,h15,5502487278394595237
p3,A,500,0,0,h15,5502487278394595237
p3,B,455,45,0,h15,5502487278394595237
p3,C,105,34,361,h15,5502487278394595237
p3,Non-ROH,500,0,0,h15,5502487278394595237
p1,A,500,0,0,h15,5545367096577949297
p1,B,217,259,24,h15,5545367096577949297
p1,C,61,62,377,h15,5545367096577949297
p1,Non-ROH,500,0,0,h15,5545367096577949297
p2,A,500,0,0,h15,5545367096577949297
p2,B,411,89,0,h15,5545367096577949297
p2,C,40,82,378,h15,5545367096577949297
p2,Non-ROH,500,0,0,h15,5545367096577949297
p3,A,500,0,0,h15,5545367096577949297
p3,B,465,35,0,h15,5545367096577949297
p3,C,34,142,324,h15,5545367096577949297
p3,Non-ROH,500,0,0,h15,5545367096577949297
p1,A,500,0,0,h15,5592438464561908426
p1,B,227,258,15,h15,5592438464561908426
p1,C,60,71,369,h15,5592438464561908426
p1,Non-ROH,500,0,0,h15,5592438464561908426
p2,A,500,0,0,h15,5592438464561908426
p2,B,413,87,0,h15,5592438464561908426
p2,C,52,65,383,h15,5592438464561908426
p2,Non-ROH,500,0,0,h15,5592438464561908426
p3,A,500,0,0,h15,5592438464561908426
p3,B,459,41,0,h15,5592438464561908426
p3,C,63,66,371,h15,5592438464561908426
p3,Non-ROH,500,0,0,h15,5592438464561908426
p1,A,500,0,0,h15,5633412943455097014
p1,B,278,210,12,h15,5633412943455097014
p1,C,48,63,389,h15,5633412943455097014
p1,Non-ROH,500,0,0,h15,5633412943455097014
p2,A,500,0,0,h15,5633412943455097014
p2,B,448,52,0,h15,5633412943455097014
p2,C,49,76,375,h15,5633412943455097014
p2,Non-ROH,500,0,0,h15,5633412943455097014
p3,A,500,0,0,h15,5633412943455097014
p3,B,464,36,0,h15,5633412943455097014
p3,C,39,82,379,h15,5633412943455097014
p3,Non-ROH,500,0,0,h15,5633412943455097014
p1,A,499,1,0,h15,5636216989253964756
p1,B,210,282,8,h15,5636216989253964756
p1,C,44,82,374,h15,5636216989253964756
p1,Non-ROH,500,0,0,h15,5636216989253964756
p2,A,500,0,0,h15,5636216989253964756
p2,B,389,111,0,h15,5636216989253964756
p2,C,37,99,364,h15,5636216989253964756
p2,Non-ROH,500,0,0,h15,5636216989253964756
p3,A,500,0,0,h15,5636216989253964756
p3,B,441,59,0,h15,5636216989253964756
p3,C,30,107,363,h15,5636216989253964756
p3,Non-ROH,500,0,0,h15,5636216989253964756
p1,A,500,0,0,h15,5660374399172068823
p1,B,223,257,20,h15,5660374399172068823
p1,C,52,67,381,h15,5660374399172068823
p1,Non-ROH,500,0,0,h15,5660374399172068823
p2,A,500,0,0,h15,5660374399172068823
p2,B,417,83,0,h15,5660374399172068823
p2,C,44,124,332,h15,5660374399172068823
p2,Non-ROH,500,0,0,h15,5660374399172068823
p3,A,500,0,0,h15,5660374399172068823
p3,B,438,62,0,h15,5660374399172068823
p3,C,36,161,303,h15,5660374399172068823
p3,Non-ROH,500,0,0,h15,5660374399172068823
p1,A,500,0,0,h15,5663093404299114628
p1,B,216,264,20,h15,5663093404299114628
p1,C,60,68,372,h15,5663093404299114628
p1,Non-ROH,500,0,0,h15,5663093404299114628
p2,A,500,0,0,h15,5663093404299114628
p2,B,429,71,0,h15,5663093404299114628
p2,C,46,86,368,h15,5663093404299114628
p2,Non-ROH,500,0,0,h15,5663093404299114628
p3,A,500,0,0,h15,5663093404299114628
p3,B,461,39,0,h15,5663093404299114628
p3,C,49,135,316,h15,5663093404299114628
p3,Non-ROH,500,0,0,h15,5663093404299114628
p1,A,500,0,0,h15,5671005661410592532
p1,B,216,267,17,h15,5671005661410592532
p1,C,51,76,373,h15,5671005661410592532
p1,Non-ROH,500,0,0,h15,5671005661410592532
p2,A,500,0,0,h15,5671005661410592532
p2,B,425,75,0,h15,5671005661410592532
p2,C,38,77,385,h15,5671005661410592532
p2,Non-ROH,500,0,0,h15,5671005661410592532
p3,A,500,0,0,h15,5671005661410592532
p3,B,449,51,0,h15,5671005661410592532
p3,C,43,86,371,h15,5671005661410592532
p3,Non-ROH,500,0,0,h15,5671005661410592532
p1,A,496,4,0,h15,5676138681981972712
p1,B,200,284,16,h15,5676138681981972712
p1,C,38,94,368,h15,5676138681981972712
p1,Non-ROH,500,0,0,h15,5676138681981972712
p2,A,500,0,0,h15,5676138681981972712
p2,B,397,103,0,h15,5676138681981972712
p2,C,42,106,352,h15,5676138681981972712
p2,Non-ROH,500,0,0,h15,5676138681981972712
p3,A,500,0,0,h15,5676138681981972712
p3,B,455,45,0,h15,5676138681981972712
p3,C,30,116,354,h15,5676138681981972712
p3,Non-ROH,500,0,0,h15,5676138681981972712
p1,A,500,0,0,h15,5684637688863825104
p1,B,218,269,13,h15,5684637688863825104
p1,C,49,86,365,h15,5684637688863825104
p1,Non-ROH,500,0,0,h15,5684637688863825104
p2,A,500,0,0,h15,5684637688863825104
p2,B,410,90,0,h15,5684637688863825104
p2,C,43,63,394,h15,5684637688863825104
p2,Non-ROH,500,0,0,h15,5684637688863825104
p3,A,500,0,0,h15,5684637688863825104
p3,B,443,57,0,h15,5684637688863825104
p3,C,41,102,357,h15,5684637688863825104
p3,Non-ROH,500,0,0,h15,5684637688863825104
p1,A,498,2,0,h15,5688047433580068346
p1,B,197,287,16,h15,5688047433580068346
p1,C,52,72,376,h15,5688047433580068346
p1,Non-ROH,500,0,0,h15,5688047433580068346
p2,A,500,0,0,h15,5688047433580068346
p2,B,391,109,0,h15,5688047433580068346
p2,C,38,125,337,h15,5688047433580068346
p2,Non-ROH,500,0,0,h15,5688047433580068346
p3,A,500,0,0,h15,5688047433580068346
p3,B,450,50,0,h15,5688047433580068346
p3,C,28,87,385,h15,5688047433580068346
p3,Non-ROH,500,0,0,h15,5688047433580068346
p1,A,500,0,0,h15,5712403196323446509
p1,B,221,261,18,h15,5712403196323446509
p1,C,60,72,368,h15,5712403196323446509
p1,Non-ROH,500,0,0,h15,5712403196323446509
p2,A,500,0,0,h15,5712403196323446509
p2,B,427,73,0,h15,5712403196323446509
p2,C,42,78,380,h15,5712403196323446509
p2,Non-ROH,500,0,0,h15,5712403196323446509
p3,A,500,0,0,h15,5712403196323446509
p3,B,458,42,0,h15,5712403196323446509
p3,C,32,101,367,h15,5712403196323446509
p3,Non-ROH,500,0,0,h15,5712403196323446509
p1,A,499,1,0,h15,5722280312026791986
p1,B,234,252,14,h15,5722280312026791986
p1,C,42,82,376,h15,5722280312026791986
p1,Non-ROH,500,0,0,h15,5722280312026791986
p2,A,500,0,0,h15,5722280312026791986
p2,B,415,85,0,h15,5722280312026791986
p2,C,23,110,367,h15,5722280312026791986
p2,Non-ROH,500,0,0,h15,5722280312026791986
p3,A,500,0,0,h15,5722280312026791986
p3,B,457,43,0,h15,5722280312026791986
p3,C,38,141,321,h15,5722280312026791986
p3,Non-ROH,500,0,0,h15,5722280312026791986
p1,A,499,1,0,h15,5722470060103887163
p1,B,225,266,9,h15,5722470060103887163
p1,C,63,97,340,h15,5722470060103887163
p1,Non-ROH,500,0,0,h15,5722470060103887163
p2,A,500,0,0,h15,5722470060103887163
p2,B,389,111,0,h15,5722470060103887163
p2,C,23,98,379,h15,5722470060103887163
p2,Non-ROH,500,0,0,h15,5722470060103887163
p3,A,500,0,0,h15,5722470060103887163
p3,B,441,59,0,h15,5722470060103887163
p3,C,31,131,338,h15,5722470060103887163
p3,Non-ROH,500,0,0,h15,5722470060103887163
p1,A,499,1,0,h15,5735757561291144551
p1,B,238,249,13,h15,5735757561291144551
p1,C,70,72,358,h15,5735757561291144551
p1,Non-ROH,500,0,0,h15,5735757561291144551
p2,A,500,0,0,h15,5735757561291144551
p2,B,429,71,0,h15,5735757561291144551
p2,C,102,58,340,h15,5735757561291144551
p2,Non-ROH,500,0,0,h15,5735757561291144551
p3,A,500,0,0,h15,5735757561291144551
p3,B,451,49,0,h15,5735757561291144551
p3,C,76,48,376,h15,5735757561291144551
p3,Non-ROH,500,0,0,h15,5735757561291144551
p1,A,500,0,0,h15,5751890584500892473
p1,B,224,263,13,h15,5751890584500892473
p1,C,82,21,397,h15,5751890584500892473
p1,Non-ROH,500,0,0,h15,5751890584500892473
p2,A,500,0,0,h15,5751890584500892473
p2,B,425,75,0,h15,5751890584500892473
p2,C,111,45,344,h15,5751890584500892473
p2,Non-ROH,500,0,0,h15,5751890584500892473
p3,A,500,0,0,h15,5751890584500892473
p3,B,476,24,0,h15,5751890584500892473
p3,C,126,43,331,h15,5751890584500892473
p3,Non-ROH,500,0,0,h15,5751890584500892473
p1,A,499,1,0,h15,5794407209703220765
p1,B,192,293,15,h15,5794407209703220765
p1,C,100,58,342,h15,5794407209703220765
p1,Non-ROH,500,0,0,h15,5794407209703220765
p2,A,500,0,0,h15,5794407209703220765
p2,B,371,129,0,h15,5794407209703220765
p2,C,38,59,403,h15,5794407209703220765
p2,Non-ROH,500,0,0,h15,5794407209703220765
p3,A,500,0,0,h15,5794407209703220765
p3,B,447,53,0,h15,5794407209703220765
p3,C,35,100,365,h15,5794407209703220765
p3,Non-ROH,500,0,0,h15,5794407209703220765
p1,A,500,0,0,h15,5798194897438883268
p1,B,221,266,13,h15,5798194897438883268
p1,C,50,84,366,h15,5798194897438883268
p1,Non-ROH,500,0,0,h15,5798194897438883268
p2,A,500,0,0,h15,5798194897438883268
p2,B,404,96,0,h15,5798194897438883268
p2,C,39,122,339,h15,5798194897438883268
p2,Non-ROH,500,0,0,h15,5798194897438883268
p3,A,500,0,0,h15,5798194897438883268
p3,B,433,67,0,h15,5798194897438883268
p3,C,30,99,371,h15,5798194897438883268
p3,Non-ROH,500,0,0,h15,5798194897438883268
p1,A,499,1,0,h15,580179958289016609
p1,B,195,291,14,h15,580179958289016609
p1,C,45,72,383,h15,580179958289016609
p1,Non-ROH,500,0,0,h15,580179958289016609
p2,A,500,0,0,h15,580179958289016609
p2,B,334,165,1,h15,580179958289016609
p2,C,33,134,333,h15,580179958289016609
p2,Non-ROH,500,0,0,h15,580179958289016609
p3,A,500,0,0,h15,580179958289016609
p3,B,399,101,0,h15,580179958289016609
p3,C,32,133,335,h15,580179958289016609
p3,Non-ROH,500,0,0,h15,580179958289016609
p1,A,500,0,0,h15,581060421270760354
p1,B,237,248,15,h15,581060421270760354
p1,C,62,83,355,h15,581060421270760354
p1,Non-ROH,500,0,0,h15,581060421270760354
p2,A,500,0,0,h15,581060421270760354
p2,B,406,94,0,h15,581060421270760354
p2,C,53,68,379,h15,581060421270760354
p2,Non-ROH,500,0,0,h15,581060421270760354
p3,A,500,0,0,h15,581060421270760354
p3,B,458,42,0,h15,581060421270760354
p3,C,36,97,367,h15,581060421270760354
p3,Non-ROH,500,0,0,h15,581060421270760354
p1,A,500,0,0,h15,5816031460033623034
p1,B,185,292,23,h15,5816031460033623034
p1,C,45,65,390,h15,5816031460033623034
p1,Non-ROH,500,0,0,h15,5816031460033623034
p2,A,500,0,0,h15,5816031460033623034
p2,B,393,107,0,h15,5816031460033623034
p2,C,52,83,365,h15,5816031460033623034
p2,Non-ROH,500,0,0,h15,5816031460033623034
p3,A,500,0,0,h15,5816031460033623034
p3,B,428,72,0,h15,5816031460033623034
p3,C,60,84,356,h15,5816031460033623034
p3,Non-ROH,500,0,0,h15,5816031460033623034
p1,A,499,1,0,h15,5833209884262820855
p1,B,233,258,9,h15,5833209884262820855
p1,C,47,92,361,h15,5833209884262820855
p1,Non-ROH,500,0,0,h15,5833209884262820855
p2,A,500,0,0,h15,5833209884262820855
p2,B,434,66,0,h15,5833209884262820855
p2,C,26,95,379,h15,5833209884262820855
p2,Non-ROH,500,0,0,h15,5833209884262820855
p3,A,500,0,0,h15,5833209884262820855
p3,B,443,57,0,h15,5833209884262820855
p3,C,30,93,377,h15,5833209884262820855
p3,Non-ROH,500,0,0,h15,5833209884262820855
p1,A,500,0,0,h15,5845029024354674371
p1,B,221,261,18,h15,5845029024354674371
p1,C,42,80,378,h15,5845029024354674371
p1,Non-ROH,500,0,0,h15,5845029024354674371
p2,A,500,0,0,h15,5845029024354674371
p2,B,406,94,0,h15,5845029024354674371
p2,C,25,90,385,h15,5845029024354674371
p2,Non-ROH,500,0,0,h15,5845029024354674371
p3,A,500,0,0,h15,5845029024354674371
p3,B,458,42,0,h15,5845029024354674371
p3,C,32,104,364,h15,5845029024354674371
p3,Non-ROH,500,0,0,h15,5845029024354674371
p1,A,499,1,0,h15,5872131788008622690
p1,B,196,287,17,h15,5872131788008622690
p1,C,46,72,382,h15,5872131788008622690
p1,Non-ROH,500,0,0,h15,5872131788008622690
p2,A,500,0,0,h15,5872131788008622690
p2,B,407,93,0,h15,5872131788008622690
p2,C,42,69,389,h15,5872131788008622690
p2,Non-ROH,500,0,0,h15,5872131788008622690
p3,A,500,0,0,h15,5872131788008622690
p3,B,444,56,0,h15,5872131788008622690
p3,C,39,144,317,h15,5872131788008622690
p3,Non-ROH,500,0,0,h15,5872131788008622690
p1,A,498,2,0,h15,590397559720607766
p1,B,213,267,20,h15,590397559720607766
p1,C,54,82,364,h15,590397559720607766
p1,Non-ROH,500,0,0,h15,590397559720607766
p2,A,500,0,0,h15,590397559720607766
p2,B,417,83,0,h15,590397559720607766
p2,C,33,147,320,h15,590397559720607766
p2,Non-ROH,500,0,0,h15,590397559720607766
p3,A,500,0,0,h15,590397559720607766
p3,B,436,64,0,h15,590397559720607766
p3,C,27,183,290,h15,590397559720607766
p3,Non-ROH,500,0,0,h15,590397559720607766
p1,A,500,0,0,h15,5937156044570304494
p1,B,240,245,15,h15,5937156044570304494
p1,C,36,69,395,h15,5937156044570304494
p1,Non-ROH,500,0,0,h15,5937156044570304494
p2,A,500,0,0,h15,5937156044570304494
p2,B,406,94,0,h15,5937156044570304494
p2,C,28,109,363,h15,5937156044570304494
p2,Non-ROH,500,0,0,h15,5937156044570304494
p3,A,500,0,0,h15,5937156044570304494
p3,B,431,69,0,h15,5937156044570304494
p3,C,39,105,356,h15,5937156044570304494
p3,Non-ROH,500,0,0,h15,5937156044570304494
p1,A,498,2,0,h15,5948645529796660416
p1,B,203,284,13,h15,5948645529796660416
p1,C,39,90,371,h15,5948645529796660416
p1,Non-ROH,500,0,0,h15,5948645529796660416
p2,A,499,1,0,h15,5948645529796660416
p2,B,380,120,0,h15,5948645529796660416
p2,C,33,87,380,h15,5948645529796660416
p2,Non-ROH,500,0,0,h15,5948645529796660416
p3,A,500,0,0,h15,5948645529796660416
p3,B,433,67,0,h15,5948645529796660416
p3,C,36,133,331,h15,5948645529796660416
p3,Non-ROH,500,0,0,h15,5948645529796660416
p1,A,500,0,0,h15,5951560188764404489
p1,B,195,293,12,h15,5951560188764404489
p1,C,33,79,388,h15,5951560188764404489
p1,Non-ROH,500,0,0,h15,5951560188764404489
p2,A,500,0,0,h15,5951560188764404489
p2,B,406,93,1,h15,5951560188764404489
p2,C,34,80,386,h15,5951560188764404489
p2,Non-ROH,500,0,0,h15,5951560188764404489
p3,A,500,0,0,h15,5951560188764404489
p3,B,432,68,0,h15,5951560188764404489
p3,C,45,107,348,h15,5951560188764404489
p3,Non-ROH,500,0,0,h15,5951560188764404489
p1,A,498,2,0,h15,5952239077520866706
p1,B,170,310,20,h15,5952239077520866706
p1,C,50,71,379,h15,5952239077520866706
p1,Non-ROH,500,0,0,h15,5952239077520866706
p2,A,500,0,0,h15,5952239077520866706
