pop,category,len>0_score!=0,len>0_score==0,len==0_score==0,hXX,simID
p3,C,24,113,363,h10,4830906885164551185
p3,Non-ROH,500,0,0,h10,4830906885164551185
p1,A,437,63,0,h10,4845795528335143196
p1,B,88,405,7,h10,4845795528335143196
p1,C,22,117,361,h10,4845795528335143196
p1,Non-ROH,500,0,0,h10,4845795528335143196
p2,A,486,14,0,h10,4845795528335143196
p2,B,163,337,0,h10,4845795528335143196
p2,C,12,105,383,h10,4845795528335143196
p2,Non-ROH,500,0,0,h10,4845795528335143196
p3,A,487,13,0,h10,4845795528335143196
p3,B,221,279,0,h10,4845795528335143196
p3,C,9,121,370,h10,4845795528335143196
p3,Non-ROH,500,0,0,h10,4845795528335143196
p1,A,419,81,0,h10,4849410443457070360
p1,B,96,393,11,h10,4849410443457070360
p1,C,25,115,360,h10,4849410443457070360
p1,Non-ROH,500,0,0,h10,4849410443457070360
p2,A,484,16,0,h10,4849410443457070360
p2,B,210,290,0,h10,4849410443457070360
p2,C,21,109,370,h10,4849410443457070360
p2,Non-ROH,500,0,0,h10,4849410443457070360
p3,A,491,9,0,h10,4849410443457070360
p3,B,214,286,0,h10,4849410443457070360
p3,C,16,98,386,h10,4849410443457070360
p3,Non-ROH,500,0,0,h10,4849410443457070360
p1,A,475,25,0,h10,4850558830048620362
p1,B,133,357,10,h10,4850558830048620362
p1,C,30,82,388,h10,4850558830048620362
p1,Non-ROH,500,0,0,h10,4850558830048620362
p2,A,496,4,0,h10,4850558830048620362
p2,B,263,237,0,h10,4850558830048620362
p2,C,18,132,350,h10,4850558830048620362
p2,Non-ROH,500,0,0,h10,4850558830048620362
p3,A,499,1,0,h10,4850558830048620362
p3,B,354,146,0,h10,4850558830048620362
p3,C,12,142,346,h10,4850558830048620362
p3,Non-ROH,500,0,0,h10,4850558830048620362
p1,A,448,52,0,h10,4852282232302163742
p1,B,125,360,15,h10,4852282232302163742
p1,C,33,100,367,h10,4852282232302163742
p1,Non-ROH,500,0,0,h10,4852282232302163742
p2,A,491,9,0,h10,4852282232302163742
p2,B,225,275,0,h10,4852282232302163742
p2,C,25,112,363,h10,4852282232302163742
p2,Non-ROH,500,0,0,h10,4852282232302163742
p3,A,493,7,0,h10,4852282232302163742
p3,B,311,189,0,h10,4852282232302163742
p3,C,31,91,378,h10,4852282232302163742
p3,Non-ROH,500,0,0,h10,4852282232302163742
p1,A,480,20,0,h10,4868924792313273115
p1,B,90,399,11,h10,4868924792313273115
p1,C,29,103,368,h10,4868924792313273115
p1,Non-ROH,500,0,0,h10,4868924792313273115
p2,A,498,2,0,h10,4868924792313273115
p2,B,183,317,0,h10,4868924792313273115
p2,C,18,135,347,h10,4868924792313273115
p2,Non-ROH,500,0,0,h10,4868924792313273115
p3,A,498,2,0,h10,4868924792313273115
p3,B,253,247,0,h10,4868924792313273115
p3,C,16,153,331,h10,4868924792313273115
p3,Non-ROH,500,0,0,h10,4868924792313273115
p1,A,436,64,0,h10,487199993161505439
p1,B,93,395,12,h10,487199993161505439
p1,C,27,100,373,h10,487199993161505439
p1,Non-ROH,500,0,0,h10,487199993161505439
p2,A,495,5,0,h10,487199993161505439
p2,B,244,256,0,h10,487199993161505439
p2,C,11,95,394,h10,487199993161505439
p2,Non-ROH,500,0,0,h10,487199993161505439
p3,A,486,14,0,h10,487199993161505439
p3,B,259,241,0,h10,487199993161505439
p3,C,18,102,380,h10,487199993161505439
p3,Non-ROH,500,0,0,h10,487199993161505439
p1,A,374,126,0,h10,4918888134740033738
p1,B,100,386,14,h10,4918888134740033738
p1,C,23,112,365,h10,4918888134740033738
p1,Non-ROH,500,0,0,h10,4918888134740033738
p2,A,447,53,0,h10,4918888134740033738
p2,B,219,281,0,h10,4918888134740033738
p2,C,13,110,377,h10,4918888134740033738
p2,Non-ROH,500,0,0,h10,4918888134740033738
p3,A,482,18,0,h10,4918888134740033738
p3,B,305,195,0,h10,4918888134740033738
p3,C,18,109,373,h10,4918888134740033738
p3,Non-ROH,500,0,0,h10,4918888134740033738
p1,A,422,78,0,h10,4927006382653365011
p1,B,57,425,18,h10,4927006382653365011
p1,C,20,120,360,h10,4927006382653365011
p1,Non-ROH,500,0,0,h10,4927006382653365011
p2,A,465,35,0,h10,4927006382653365011
p2,B,142,358,0,h10,4927006382653365011
p2,C,10,128,362,h10,4927006382653365011
p2,Non-ROH,500,0,0,h10,4927006382653365011
p3,A,454,46,0,h10,4927006382653365011
p3,B,181,319,0,h10,4927006382653365011
p3,C,7,173,320,h10,4927006382653365011
p3,Non-ROH,500,0,0,h10,4927006382653365011
p1,A,437,63,0,h10,4955140481114490279
p1,B,58,434,8,h10,4955140481114490279
p1,C,19,107,374,h10,4955140481114490279
p1,Non-ROH,500,0,0,h10,4955140481114490279
p2,A,490,10,0,h10,4955140481114490279
p2,B,163,337,0,h10,4955140481114490279
p2,C,7,117,376,h10,4955140481114490279
p2,Non-ROH,500,0,0,h10,4955140481114490279
p3,A,489,11,0,h10,4955140481114490279
p3,B,254,246,0,h10,4955140481114490279
p3,C,33,122,345,h10,4955140481114490279
p3,Non-ROH,500,0,0,h10,4955140481114490279
p1,A,419,81,0,h10,5000120933718423305
p1,B,77,413,10,h10,5000120933718423305
p1,C,65,75,360,h10,5000120933718423305
p1,Non-ROH,500,0,0,h10,5000120933718423305
p2,A,482,18,0,h10,5000120933718423305
p2,B,205,295,0,h10,5000120933718423305
p2,C,133,84,283,h10,5000120933718423305
p2,Non-ROH,500,0,0,h10,5000120933718423305
p3,A,493,7,0,h10,5000120933718423305
p3,B,210,290,0,h10,5000120933718423305
p3,C,64,93,343,h10,5000120933718423305
p3,Non-ROH,500,0,0,h10,5000120933718423305
p1,A,485,15,0,h10,5016169799560615181
p1,B,101,383,16,h10,5016169799560615181
p1,C,31,94,375,h10,5016169799560615181
p1,Non-ROH,500,0,0,h10,5016169799560615181
p2,A,500,0,0,h10,5016169799560615181
p2,B,273,227,0,h10,5016169799560615181
p2,C,14,177,309,h10,5016169799560615181
p2,Non-ROH,500,0,0,h10,5016169799560615181
p3,A,499,1,0,h10,5016169799560615181
p3,B,328,172,0,h10,5016169799560615181
p3,C,22,142,336,h10,5016169799560615181
p3,Non-ROH,500,0,0,h10,5016169799560615181
p1,A,438,62,0,h10,5017315413834082190
p1,B,95,390,15,h10,5017315413834082190
p1,C,34,82,384,h10,5017315413834082190
p1,Non-ROH,500,0,0,h10,5017315413834082190
p2,A,495,5,0,h10,5017315413834082190
p2,B,233,267,0,h10,5017315413834082190
p2,C,24,121,355,h10,5017315413834082190
p2,Non-ROH,500,0,0,h10,5017315413834082190
p3,A,491,9,0,h10,5017315413834082190
p3,B,259,241,0,h10,5017315413834082190
p3,C,27,182,291,h10,5017315413834082190
p3,Non-ROH,500,0,0,h10,5017315413834082190
p1,A,454,46,0,h10,5056379344872519593
p1,B,81,408,11,h10,5056379344872519593
p1,C,33,99,368,h10,5056379344872519593
p1,Non-ROH,500,0,0,h10,5056379344872519593
p2,A,493,7,0,h10,5056379344872519593
p2,B,207,293,0,h10,5056379344872519593
p2,C,16,110,374,h10,5056379344872519593
p2,Non-ROH,500,0,0,h10,5056379344872519593
p3,A,499,1,0,h10,5056379344872519593
p3,B,253,247,0,h10,5056379344872519593
p3,C,14,114,372,h10,5056379344872519593
p3,Non-ROH,500,0,0,h10,5056379344872519593
p1,A,475,25,0,h10,5076677696586693625
p1,B,138,348,14,h10,5076677696586693625
p1,C,28,88,384,h10,5076677696586693625
p1,Non-ROH,500,0,0,h10,5076677696586693625
p2,A,498,2,0,h10,5076677696586693625
p2,B,301,199,0,h10,5076677696586693625
p2,C,20,101,379,h10,5076677696586693625
p2,Non-ROH,500,0,0,h10,5076677696586693625
p3,A,499,1,0,h10,5076677696586693625
p3,B,333,167,0,h10,5076677696586693625
p3,C,15,192,293,h10,5076677696586693625
p3,Non-ROH,500,0,0,h10,5076677696586693625
p1,A,466,34,0,h10,5121883498430826956
p1,B,88,393,19,h10,5121883498430826956
p1,C,44,76,380,h10,5121883498430826956
p1,Non-ROH,500,0,0,h10,5121883498430826956
p2,A,492,8,0,h10,5121883498430826956
p2,B,241,258,1,h10,5121883498430826956
p2,C,9,106,385,h10,5121883498430826956
p2,Non-ROH,500,0,0,h10,5121883498430826956
p3,A,494,6,0,h10,5121883498430826956
p3,B,299,201,0,h10,5121883498430826956
p3,C,61,62,377,h10,5121883498430826956
p3,Non-ROH,500,0,0,h10,5121883498430826956
p1,A,487,13,0,h10,512911821176251127
p1,B,113,378,9,h10,512911821176251127
p1,C,36,90,374,h10,512911821176251127
p1,Non-ROH,500,0,0,h10,512911821176251127
p2,A,498,2,0,h10,512911821176251127
p2,B,240,260,0,h10,512911821176251127
p2,C,19,163,318,h10,512911821176251127
p2,Non-ROH,500,0,0,h10,512911821176251127
p3,A,499,1,0,h10,512911821176251127
p3,B,285,215,0,h10,512911821176251127
p3,C,22,138,340,h10,512911821176251127
p3,Non-ROH,500,0,0,h10,512911821176251127
p1,A,450,50,0,h10,5134361700411916887
p1,B,94,391,15,h10,5134361700411916887
p1,C,29,95,376,h10,5134361700411916887
p1,Non-ROH,500,0,0,h10,5134361700411916887
p2,A,495,5,0,h10,5134361700411916887
p2,B,238,262,0,h10,5134361700411916887
p2,C,16,131,353,h10,5134361700411916887
p2,Non-ROH,500,0,0,h10,5134361700411916887
p3,A,499,1,0,h10,5134361700411916887
p3,B,320,180,0,h10,5134361700411916887
p3,C,13,208,279,h10,5134361700411916887
p3,Non-ROH,500,0,0,h10,5134361700411916887
p1,A,428,72,0,h10,5147792078566193376
p1,B,62,421,17,h10,5147792078566193376
p1,C,26,100,374,h10,5147792078566193376
p1,Non-ROH,500,0,0,h10,5147792078566193376
p2,A,450,50,0,h10,5147792078566193376
p2,B,178,322,0,h10,5147792078566193376
p2,C,11,132,357,h10,5147792078566193376
p2,Non-ROH,500,0,0,h10,5147792078566193376
p3,A,474,26,0,h10,5147792078566193376
p3,B,218,282,0,h10,5147792078566193376
p3,C,17,175,308,h10,5147792078566193376
p3,Non-ROH,500,0,0,h10,5147792078566193376
p1,A,454,46,0,h10,5165950171889090812
p1,B,101,381,18,h10,5165950171889090812
p1,C,34,89,377,h10,5165950171889090812
p1,Non-ROH,500,0,0,h10,5165950171889090812
p2,A,498,2,0,h10,5165950171889090812
p2,B,197,303,0,h10,5165950171889090812
p2,C,15,142,343,h10,5165950171889090812
p2,Non-ROH,500,0,0,h10,5165950171889090812
p3,A,497,3,0,h10,5165950171889090812
p3,B,305,195,0,h10,5165950171889090812
p3,C,21,108,371,h10,5165950171889090812
p3,Non-ROH,500,0,0,h10,5165950171889090812
p1,A,421,79,0,h10,5248723138258037889
p1,B,88,400,12,h10,5248723138258037889
p1,C,22,101,377,h10,5248723138258037889
p1,Non-ROH,500,0,0,h10,5248723138258037889
p2,A,495,5,0,h10,5248723138258037889
p2,B,217,283,0,h10,5248723138258037889
p2,C,11,121,368,h10,5248723138258037889
p2,Non-ROH,500,0,0,h10,5248723138258037889
p3,A,498,2,0,h10,5248723138258037889
p3,B,269,231,0,h10,5248723138258037889
p3,C,15,104,381,h10,5248723138258037889
p3,Non-ROH,500,0,0,h10,5248723138258037889
p1,A,454,46,0,h10,5258030842608414135
p1,B,98,384,18,h10,5258030842608414135
p1,C,37,96,367,h10,5258030842608414135
p1,Non-ROH,500,0,0,h10,5258030842608414135
p2,A,495,5,0,h10,5258030842608414135
p2,B,213,287,0,h10,5258030842608414135
p2,C,16,96,388,h10,5258030842608414135
p2,Non-ROH,500,0,0,h10,5258030842608414135
p3,A,499,1,0,h10,5258030842608414135
p3,B,296,204,0,h10,5258030842608414135
p3,C,16,117,367,h10,5258030842608414135
p3,Non-ROH,500,0,0,h10,5258030842608414135
p1,A,445,55,0,h10,5263677576522977279
p1,B,97,389,14,h10,5263677576522977279
p1,C,26,113,361,h10,5263677576522977279
p1,Non-ROH,500,0,0,h10,5263677576522977279
p2,A,490,10,0,h10,5263677576522977279
p2,B,210,290,0,h10,5263677576522977279
p2,C,18,168,314,h10,5263677576522977279
p2,Non-ROH,500,0,0,h10,5263677576522977279
p3,A,495,5,0,h10,5263677576522977279
p3,B,223,277,0,h10,5263677576522977279
p3,C,16,170,314,h10,5263677576522977279
p3,Non-ROH,500,0,0,h10,5263677576522977279
p1,A,395,105,0,h10,5265828099727968869
p1,B,113,377,10,h10,5265828099727968869
p1,C,25,105,370,h10,5265828099727968869
p1,Non-ROH,500,0,0,h10,5265828099727968869
p2,A,488,12,0,h10,5265828099727968869
p2,B,322,178,0,h10,5265828099727968869
p2,C,19,88,393,h10,5265828099727968869
p2,Non-ROH,500,0,0,h10,5265828099727968869
p3,A,487,13,0,h10,5265828099727968869
p3,B,272,228,0,h10,5265828099727968869
p3,C,12,144,344,h10,5265828099727968869
p3,Non-ROH,500,0,0,h10,5265828099727968869
p1,A,428,72,0,h10,5274109265370950004
p1,B,96,390,14,h10,5274109265370950004
p1,C,17,95,388,h10,5274109265370950004
p1,Non-ROH,500,0,0,h10,5274109265370950004
p2,A,486,14,0,h10,5274109265370950004
p2,B,244,256,0,h10,5274109265370950004
p2,C,21,216,263,h10,5274109265370950004
p2,Non-ROH,500,0,0,h10,5274109265370950004
p3,A,492,8,0,h10,5274109265370950004
p3,B,291,209,0,h10,5274109265370950004
p3,C,11,109,380,h10,5274109265370950004
p3,Non-ROH,500,0,0,h10,5274109265370950004
p1,A,428,72,0,h10,5297164339263925889
p1,B,71,407,22,h10,5297164339263925889
p1,C,26,97,377,h10,5297164339263925889
p1,Non-ROH,500,0,0,h10,5297164339263925889
p2,A,490,10,0,h10,5297164339263925889
p2,B,198,302,0,h10,5297164339263925889
p2,C,16,131,353,h10,5297164339263925889
p2,Non-ROH,500,0,0,h10,5297164339263925889
p3,A,480,20,0,h10,5297164339263925889
p3,B,209,291,0,h10,5297164339263925889
p3,C,10,107,383,h10,5297164339263925889
p3,Non-ROH,500,0,0,h10,5297164339263925889
p1,A,422,78,0,h10,5331927497105869940
p1,B,101,384,15,h10,5331927497105869940
p1,C,21,121,358,h10,5331927497105869940
p1,Non-ROH,500,0,0,h10,5331927497105869940
p2,A,494,6,0,h10,5331927497105869940
p2,B,289,211,0,h10,5331927497105869940
p2,C,18,108,374,h10,5331927497105869940
p2,Non-ROH,500,0,0,h10,5331927497105869940
p3,A,492,8,0,h10,5331927497105869940
p3,B,298,202,0,h10,5331927497105869940
p3,C,12,141,347,h10,5331927497105869940
p3,Non-ROH,500,0,0,h10,5331927497105869940
p1,A,409,91,0,h10,5339386763701380224
p1,B,102,385,13,h10,5339386763701380224
p1,C,17,108,375,h10,5339386763701380224
p1,Non-ROH,500,0,0,h10,5339386763701380224
p2,A,491,9,0,h10,5339386763701380224
p2,B,244,256,0,h10,5339386763701380224
p2,C,17,134,349,h10,5339386763701380224
p2,Non-ROH,500,0,0,h10,5339386763701380224
p3,A,486,14,0,h10,5339386763701380224
p3,B,301,199,0,h10,5339386763701380224
p3,C,12,108,380,h10,5339386763701380224
p3,Non-ROH,500,0,0,h10,5339386763701380224
p1,A,474,26,0,h10,5342040010608070842
p1,B,107,378,15,h10,5342040010608070842
p1,C,30,101,369,h10,5342040010608070842
p1,Non-ROH,500,0,0,h10,5342040010608070842
p2,A,499,1,0,h10,5342040010608070842
p2,B,288,212,0,h10,5342040010608070842
p2,C,21,113,366,h10,5342040010608070842
p2,Non-ROH,500,0,0,h10,5342040010608070842
p3,A,499,1,0,h10,5342040010608070842
p3,B,337,163,0,h10,5342040010608070842
p3,C,9,159,332,h10,5342040010608070842
p3,Non-ROH,500,0,0,h10,5342040010608070842
p1,A,462,38,0,h10,5343512657107917358
p1,B,114,364,22,h10,5343512657107917358
p1,C,24,92,384,h10,5343512657107917358
p1,Non-ROH,500,0,0,h10,5343512657107917358
p2,A,495,5,0,h10,5343512657107917358
p2,B,222,278,0,h10,5343512657107917358
p2,C,17,110,373,h10,5343512657107917358
p2,Non-ROH,500,0,0,h10,5343512657107917358
p3,A,496,4,0,h10,5343512657107917358
p3,B,263,237,0,h10,5343512657107917358
p3,C,13,115,372,h10,5343512657107917358
p3,Non-ROH,500,0,0,h10,5343512657107917358
p1,A,449,51,0,h10,5362953680254159070
p1,B,110,374,16,h10,5362953680254159070
p1,C,22,98,380,h10,5362953680254159070
p1,Non-ROH,500,0,0,h10,5362953680254159070
p2,A,495,5,0,h10,5362953680254159070
p2,B,239,261,0,h10,5362953680254159070
p2,C,18,153,329,h10,5362953680254159070
p2,Non-ROH,500,0,0,h10,5362953680254159070
p3,A,500,0,0,h10,5362953680254159070
p3,B,305,195,0,h10,5362953680254159070
p3,C,18,159,323,h10,5362953680254159070
p3,Non-ROH,500,0,0,h10,5362953680254159070
p1,A,430,70,0,h10,5374254783209721048
p1,B,56,426,18,h10,5374254783209721048
p1,C,21,105,374,h10,5374254783209721048
p1,Non-ROH,500,0,0,h10,5374254783209721048
p2,A,489,11,0,h10,5374254783209721048
p2,B,179,321,0,h10,5374254783209721048
p2,C,21,100,379,h10,5374254783209721048
p2,Non-ROH,500,0,0,h10,5374254783209721048
p3,A,494,6,0,h10,5374254783209721048
p3,B,268,232,0,h10,5374254783209721048
p3,C,13,136,351,h10,5374254783209721048
p3,Non-ROH,500,0,0,h10,5374254783209721048
p1,A,425,75,0,h10,5414085648090891360
p1,B,75,414,11,h10,5414085648090891360
p1,C,19,98,383,h10,5414085648090891360
p1,Non-ROH,500,0,0,h10,5414085648090891360
p2,A,495,5,0,h10,5414085648090891360
p2,B,168,332,0,h10,5414085648090891360
p2,C,20,100,380,h10,5414085648090891360
p2,Non-ROH,500,0,0,h10,5414085648090891360
p3,A,496,4,0,h10,5414085648090891360
p3,B,217,283,0,h10,5414085648090891360
p3,C,13,152,335,h10,5414085648090891360
p3,Non-ROH,500,0,0,h10,5414085648090891360
p1,A,334,166,0,h10,5421833462022767528
p1,B,33,455,12,h10,5421833462022767528
p1,C,10,101,389,h10,5421833462022767528
p1,Non-ROH,500,0,0,h10,5421833462022767528
p2,A,441,59,0,h10,5421833462022767528
p2,B,118,382,0,h10,5421833462022767528
p2,C,8,139,353,h10,5421833462022767528
p2,Non-ROH,500,0,0,h10,5421833462022767528
p3,A,461,39,0,h10,5421833462022767528
p3,B,151,349,0,h10,5421833462022767528
p3,C,9,134,357,h10,5421833462022767528
p3,Non-ROH,500,0,0,h10,5421833462022767528
p1,A,417,83,0,h10,5458485898700185052
p1,B,78,406,16,h10,5458485898700185052
p1,C,17,113,370,h10,5458485898700185052
p1,Non-ROH,500,0,0,h10,5458485898700185052
p2,A,483,17,0,h10,5458485898700185052
p2,B,168,332,0,h10,5458485898700185052
p2,C,14,143,343,h10,5458485898700185052
p2,Non-ROH,500,0,0,h10,5458485898700185052
p3,A,467,33,0,h10,5458485898700185052
p3,B,203,297,0,h10,5458485898700185052
p3,C,17,149,334,h10,5458485898700185052
p3,Non-ROH,500,0,0,h10,5458485898700185052
p1,A,392,108,0,h10,5463794420916038582
p1,B,74,411,15,h10,5463794420916038582
p1,C,14,122,364,h10,5463794420916038582
p1,Non-ROH,500,0,0,h10,5463794420916038582
p2,A,458,42,0,h10,5463794420916038582
p2,B,196,304,0,h10,5463794420916038582
p2,C,17,165,318,h10,5463794420916038582
p2,Non-ROH,500,0,0,h10,5463794420916038582
p3,A,474,26,0,h10,5463794420916038582
p3,B,260,240,0,h10,5463794420916038582
p3,C,10,167,323,h10,5463794420916038582
p3,Non-ROH,500,0,0,h10,5463794420916038582
p1,A,478,22,0,h10,5470871204689864801
p1,B,159,329,12,h10,5470871204689864801
p1,C,33,79,388,h10,5470871204689864801
p1,Non-ROH,500,0,0,h10,5470871204689864801
p2,A,500,0,0,h10,5470871204689864801
p2,B,390,110,0,h10,5470871204689864801
p2,C,33,107,360,h10,5470871204689864801
p2,Non-ROH,500,0,0,h10,5470871204689864801
p3,A,500,0,0,h10,5470871204689864801
p3,B,425,75,0,h10,5470871204689864801
p3,C,35,95,370,h10,5470871204689864801
p3,Non-ROH,500,0,0,h10,5470871204689864801
p1,A,439,61,0,h10,5506175811139030266
p1,B,91,395,14,h10,5506175811139030266
p1,C,17,97,386,h10,5506175811139030266
p1,Non-ROH,500,0,0,h10,5506175811139030266
p2,A,493,7,0,h10,5506175811139030266
p2,B,288,212,0,h10,5506175811139030266
p2,C,14,144,342,h10,5506175811139030266
p2,Non-ROH,500,0,0,h10,5506175811139030266
p3,A,494,6,0,h10,5506175811139030266
p3,B,340,160,0,h10,5506175811139030266
p3,C,15,129,356,h10,5506175811139030266
p3,Non-ROH,500,0,0,h10,5506175811139030266
p1,A,393,107,0,h10,5521960898859274935
p1,B,70,414,16,h10,5521960898859274935
p1,C,20,103,377,h10,5521960898859274935
p1,Non-ROH,500,0,0,h10,5521960898859274935
p2,A,470,30,0,h10,5521960898859274935
p2,B,153,347,0,h10,5521960898859274935
p2,C,12,110,378,h10,5521960898859274935
p2,Non-ROH,500,0,0,h10,5521960898859274935
p3,A,458,42,0,h10,5521960898859274935
p3,B,202,298,0,h10,5521960898859274935
p3,C,7,116,377,h10,5521960898859274935
p3,Non-ROH,500,0,0,h10,5521960898859274935
p1,A,451,49,0,h10,5537204068693706449
p1,B,67,420,13,h10,5537204068693706449
p1,C,19,123,358,h10,5537204068693706449
p1,Non-ROH,500,0,0,h10,5537204068693706449
p2,A,485,15,0,h10,5537204068693706449
p2,B,164,336,0,h10,5537204068693706449
p2,C,17,146,337,h10,5537204068693706449
p2,Non-ROH,500,0,0,h10,5537204068693706449
p3,A,496,4,0,h10,5537204068693706449
p3,B,225,274,1,h10,5537204068693706449
p3,C,8,124,368,h10,5537204068693706449
p3,Non-ROH,500,0,0,h10,5537204068693706449
p1,A,382,118,0,h10,5554294917168311578
p1,B,79,415,6,h10,5554294917168311578
p1,C,12,124,364,h10,5554294917168311578
p1,Non-ROH,500,0,0,h10,5554294917168311578
p2,A,483,17,0,h10,5554294917168311578
p2,B,149,351,0,h10,5554294917168311578
p2,C,14,117,369,h10,5554294917168311578
p2,Non-ROH,500,0,0,h10,5554294917168311578
p3,A,477,23,0,h10,5554294917168311578
p3,B,265,235,0,h10,5554294917168311578
p3,C,14,153,333,h10,5554294917168311578
p3,Non-ROH,500,0,0,h10,5554294917168311578
p1,A,416,84,0,h10,5562803913828242684
p1,B,122,364,14,h10,5562803913828242684
p1,C,26,89,385,h10,5562803913828242684
p1,Non-ROH,500,0,0,h10,5562803913828242684
p2,A,496,4,0,h10,5562803913828242684
p2,B,300,200,0,h10,5562803913828242684
p2,C,42,106,352,h10,5562803913828242684
p2,Non-ROH,500,0,0,h10,5562803913828242684
p3,A,497,3,0,h10,5562803913828242684
p3,B,278,222,0,h10,5562803913828242684
p3,C,31,105,364,h10,5562803913828242684
p3,Non-ROH,500,0,0,h10,5562803913828242684
p1,A,470,30,0,h10,5575146831837021422
p1,B,113,369,18,h10,5575146831837021422
p1,C,39,93,368,h10,5575146831837021422
p1,Non-ROH,500,0,0,h10,5575146831837021422
p2,A,494,6,0,h10,5575146831837021422
p2,B,276,224,0,h10,5575146831837021422
p2,C,27,125,348,h10,5575146831837021422
p2,Non-ROH,500,0,0,h10,5575146831837021422
p3,A,498,2,0,h10,5575146831837021422
p3,B,297,203,0,h10,5575146831837021422
p3,C,35,125,340,h10,5575146831837021422
p3,Non-ROH,500,0,0,h10,5575146831837021422
p1,A,437,63,0,h10,5600440511139099678
p1,B,151,330,19,h10,5600440511139099678
p1,C,24,111,365,h10,5600440511139099678
p1,Non-ROH,500,0,0,h10,5600440511139099678
p2,A,494,6,0,h10,5600440511139099678
p2,B,288,212,0,h10,5600440511139099678
p2,C,18,120,362,h10,5600440511139099678
p2,Non-ROH,500,0,0,h10,5600440511139099678
p3,A,493,7,0,h10,5600440511139099678
p3,B,289,211,0,h10,5600440511139099678
p3,C,24,107,369,h10,5600440511139099678
p3,Non-ROH,500,0,0,h10,5600440511139099678
p1,A,431,69,0,h10,5605318612676977748
p1,B,106,382,12,h10,5605318612676977748
p1,C,38,100,362,h10,5605318612676977748
p1,Non-ROH,500,0,0,h10,5605318612676977748
p2,A,495,5,0,h10,5605318612676977748
p2,B,191,309,0,h10,5605318612676977748
p2,C,20,119,361,h10,5605318612676977748
p2,Non-ROH,500,0,0,h10,5605318612676977748
p3,A,498,2,0,h10,5605318612676977748
p3,B,294,206,0,h10,5605318612676977748
p3,C,13,165,322,h10,5605318612676977748
