pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID,ROH_caller
p2,1.0,0.0107133088138611,0.0107133088138611,0.3500498997085383,0.0066165480103634,0.0107761368246962,0.0349982293090373,0.1565742151106921,0.4398989853109921,0.0052251168037913,0.0019681465105983,0.0019681465105983,0.6097267541786331,h00,692328224564536655,GERMLINE
p2,1.1,0.0068701148212423,0.0068701148212423,0.358480961291407,0.0046030239113137,0.0074967816145175,0.0365869681092218,0.1643521086951399,0.4617511625244406,0.0055887035308207,0.0010748123657499,0.0010748123657499,0.5993433670685504,h00,692328224564536655,GERMLINE
p2,1.2,0.0045049657168309,0.0045049657168309,0.3659975762964403,0.0032539350683971,0.0052995685153048,0.0380144159756904,0.1716404714360343,0.4822279911774297,0.0059217025976714,0.0005947341398155,0.0005947341398155,0.5900663051301979,h00,692328224564536655,GERMLINE
p2,1.3,0.0030216717199549,0.0030216717199549,0.3726183751748385,0.002332962776358,0.0037996136422769,0.0392918675828832,0.1784425746542794,0.501338662123928,0.0062182933547309,0.0003352782532054,0.0003352782532054,0.5818714638875472,h00,692328224564536655,GERMLINE
p3,0.7,0.0421296414339923,0.0421296414339923,0.3617144402416979,0.0188067303021754,0.0271773559279992,0.0362924441658936,0.0895988615842026,0.2747698421915546,0.0077136591030701,0.0117587993531144,0.0117587993531144,0.5942794564893382,h00,692328224564536655,GERMLINE
p3,0.8,0.0267691228700166,0.0267691228700166,0.3742237321545976,0.0129290147317165,0.0186835473001683,0.0385905095444551,0.0805952202298807,0.2471586753716342,0.0084001862062167,0.006633980931494,0.006633980931494,0.5787855720947305,h00,692328224564536655,GERMLINE
p3,0.9,0.016869156725871,0.016869156725871,0.386953841594147,0.0088851695649009,0.0128398404117066,0.0408287447987649,0.0710187050221051,0.2177906954011223,0.008952840964691,0.0036222235105701,0.0036222235105701,0.5632645726423969,h00,692328224564536655,GERMLINE
p3,1.0,0.0107563114415411,0.0107563114415411,0.3995408524302092,0.0062257633492409,0.0089967678457238,0.0429862189105251,0.061846758531465,0.189663392829826,0.0093841210763207,0.0019495986505403,0.0019495986505403,0.5480888075829448,h00,692328224564536655,GERMLINE
p3,1.1,0.0070206308219588,0.0070206308219588,0.4116972108680629,0.0044926170119311,0.0064922211155073,0.0450471404166571,0.0534471921952392,0.1639047227320669,0.0097195309510646,0.0010456198451222,0.0010456198451222,0.5335361177642153,h00,692328224564536655,GERMLINE
p3,1.2,0.0047188742178147,0.0047188742178147,0.423214538691298,0.0033492424403966,0.0048399457231165,0.0469984933072504,0.0459188668272015,0.1408178582700848,0.0099841621452225,0.000562324601367,0.000562324601367,0.519802805856229,h00,692328224564536655,GERMLINE
p3,1.3,0.0032740075996009,0.0032740075996009,0.433957758360132,0.0025761920793949,0.0037228209239811,0.0488302824308506,0.0392577094444311,0.1203903089629222,0.010197894735537,0.0003043926514682,0.0003043926514682,0.5070140644734803,h00,692328224564536655,GERMLINE
p1,0.7,0.0867736977672565,0.0867736977672565,0.1719970341536819,0.0814146810562107,0.2026705890122693,0.0239406559937516,0.0660595944123499,0.1243474718350116,0.0091315743444622,0.0119730332479141,0.0119730332479141,0.7949307355081041,h00,6971492208501631548,GERMLINE
p1,0.8,0.0690829324186599,0.0690829324186599,0.1850704037874669,0.0765338071950428,0.1905203285493618,0.0259722612574893,0.0581657635198947,0.1094884960374488,0.0098679307034344,0.0075231563440996,0.0075231563440996,0.7790894042516092,h00,6971492208501631548,GERMLINE
p1,0.9,0.0549166575427584,0.0549166575427584,0.1972885714817077,0.071739471838851,0.1785854937265015,0.0276965078679802,0.0508149432804657,0.0956516579397002,0.0105265917569002,0.0046173102635069,0.0046173102635069,0.7644883288934118,h00,6971492208501631548,GERMLINE
p1,1.0,0.04412589583862,0.04412589583862,0.2083155763218347,0.0674937649035998,0.1680163934834293,0.029144887674817,0.044401244272213,0.0835788127476952,0.0111036245487743,0.0028247047936883,0.0028247047936883,0.7514359114545739,h00,6971492208501631548,GERMLINE
p1,1.1,0.0360720952243506,0.0360720952243506,0.2179919798627752,0.0639242581343531,0.1591306000365812,0.0303618362868459,0.0389539345299507,0.0733250532328485,0.0116005076933546,0.0017503176823794,0.0017503176823794,0.7400456761570242,h00,6971492208501631548,GERMLINE
p1,1.2,0.0300680375685903,0.0300680375685903,0.2263005798679625,0.0609828487674529,0.1518083682083402,0.0313894362011176,0.0343490516963874,0.0646570384873175,0.0120225455594451,0.0011119759771191,0.0011119759771191,0.7302874383714748,h00,6971492208501631548,GERMLINE
p1,1.3,0.0255488885145017,0.0255488885145017,0.2333217162473291,0.0585642578011257,0.1457876204836535,0.0322632860117627,0.0304333790053267,0.0572863604806149,0.0123774032233959,0.0007307119439303,0.0007307119439303,0.7220375945175121,h00,6971492208501631548,GERMLINE
p2,0.7,0.051682792124412,0.051682792124412,0.3370874413218115,0.03428511674884,0.0523188784638262,0.0344781001537916,0.0074628690904202,0.0294961016430894,0.0009866493989752,0.0130738405192464,0.0130738405192464,0.6274478091254216,h00,6971492208501631548,GERMLINE
p2,0.8,0.0362153161809002,0.0362153161809002,0.3452488321941521,0.029653182052166,0.0452505744465775,0.0368107461533222,0.004733883189545,0.0187101097491541,0.0010019149669844,0.0083328478135516,0.0083328478135516,0.6169385066855412,h00,6971492208501631548,GERMLINE
p2,0.9,0.0251773642831319,0.0251773642831319,0.3530618788108606,0.0261494666786404,0.0399039262160292,0.0389297431508267,0.0029305560580584,0.0115826739437546,0.0010320518848569,0.0051697583206173,0.0051697583206173,0.6069763261534556,h00,6971492208501631548,GERMLINE
p2,1.0,0.0176851950325325,0.0176851950325325,0.3603880646683465,0.0236872817797675,0.036146647119584,0.0408224435397126,0.0017946268498453,0.0070930489779602,0.001074898089111,0.0031761699238237,0.0031761699238237,0.5977145937028299,h00,6971492208501631548,GERMLINE
p2,1.1,0.0127005815606346,0.0127005815606346,0.3671464925879358,0.0220330065764624,0.0336222332772316,0.042492234266247,0.0010966155108026,0.0043342422569817,0.0011277115073913,0.0019561515098375,0.0019561515098375,0.5892335616384258,h00,6971492208501631548,GERMLINE
p2,1.2,0.0093829196455013,0.0093829196455013,0.373310810105907,0.020950303910834,0.0319700356315173,0.0439537746404874,0.0006718199613276,0.0026552884185807,0.0011876173553078,0.001217422555077,0.001217422555077,0.5815477978982976,h00,6971492208501631548,GERMLINE
p2,1.3,0.007146096329518,0.007146096329518,0.3788949326670062,0.0202524302968156,0.0309050847648655,0.0452277206170747,0.0004135688514431,0.001634581650942,0.0012519061420379,0.000769560608948,0.000769560608948,0.574625440573881,h00,6971492208501631548,GERMLINE
p3,0.7,0.0533258961097892,0.0533258961097892,0.3655511296353473,0.0320293188091101,0.0460191362199858,0.0481718842983236,0.018438429192513,0.0591566269926459,0.0022998410597096,0.01357275155404,0.01357275155404,0.5839771450066193,h00,6971492208501631548,GERMLINE
p3,0.8,0.0373083443849747,0.0373083443849747,0.3699827491373124,0.0239685443347701,0.0344375636993823,0.052303759268572,0.0116859873556637,0.0374925427660879,0.0023297103437524,0.0086840655611841,0.0086840655611841,0.5753837812503632,h00,6971492208501631548,GERMLINE
p3,0.9,0.0259634311739482,0.0259634311739482,0.3740460850643301,0.0175823277672562,0.0252619651828394,0.0562881567342426,0.0071205987186965,0.0228452542224846,0.0023567506697945,0.0053911692612458,0.0053911692612458,0.5673090075316327,h00,6971492208501631548,GERMLINE
p3,1.0,0.0183140201573475,0.0183140201573475,0.3777022354538676,0.0128512233154867,0.0184644013153545,0.0600626707782371,0.0042381412584535,0.0135973698708716,0.0023812269292509,0.0033012929718383,0.0033012929718383,0.5598538668386442,h00,6971492208501631548,GERMLINE
p3,1.1,0.0132490404840083,0.0132490404840083,0.3809508243850218,0.0094600442468072,0.0135920175959874,0.063595486508008,0.0024909476757933,0.007991790459837,0.002403294329883,0.0020170760309575,0.0020170760309575,0.5530503947770871,h00,6971492208501631548,GERMLINE
p3,1.2,0.0098844003393338,0.0098844003393338,0.3838191344819568,0.0070547327736395,0.0101361103069534,0.0668736494088472,0.0014554467793179,0.0046695584169782,0.0024230012733313,0.0012387853768428,0.0012387853768428,0.5468842148358646,h00,6971492208501631548,GERMLINE
p3,1.3,0.0076122699235481,0.0076122699235481,0.386346533116907,0.0053433685507796,0.0076772536649133,0.0698951208208646,0.0008487808038769,0.0027231717457718,0.0024403255361603,0.0007682439702468,0.0007682439702468,0.5413180205260679,h00,6971492208501631548,GERMLINE
p1,0.7,0.0733078523725937,0.0736022614182667,0.1324718445222243,0.1518847833714975,0.3612182153757377,0.0295486769647713,0.0520593610685909,0.0990397600817096,0.005719689178339,0.0153175017422149,0.0153175017422149,0.8322597893346654,h00,6972189440130738959,GERMLINE
p1,0.8,0.0514822717995129,0.0516890279111576,0.14170996752037,0.1404255244898066,0.3339653665327526,0.0331019282805163,0.0401750300295877,0.0764305449343375,0.0062957842577932,0.0088732769107888,0.0088732769107888,0.8188923199413205,h00,6972189440130738959,GERMLINE
p1,0.9,0.035777406485727,0.0359210908491235,0.1509082678219411,0.1258528729950704,0.2993081280038204,0.0361974125956056,0.0302494290903253,0.0575476943669603,0.0068098102181259,0.0049435861956718,0.0049435861956718,0.8060845093643272,h00,6972189440130738959,GERMLINE
p1,1.0,0.0250632944674721,0.0251639502685463,0.1598078942340641,0.1106350697102765,0.2631165647513831,0.0388047117086234,0.0225159950316965,0.0428353076212763,0.0072482993422027,0.0027144554230551,0.0027144554230551,0.7941390947151097,h00,6972189440130738959,GERMLINE
p1,1.1,0.0178797811914427,0.0179515875416091,0.1682628400209076,0.096138259950718,0.228639695944972,0.0409537921549604,0.0166950345980814,0.0317612853329353,0.0076109251931455,0.0014980944215567,0.0014980944215567,0.7831724426309864,h00,6972189440130738959,GERMLINE
p1,1.2,0.013037084450217,0.0130894422190934,0.1762072648735823,0.0829296163453736,0.1972263932773394,0.0427007416872076,0.0123744959591251,0.023541724019799,0.0079052461018495,0.0008449266298148,0.0008449266298148,0.7731867473373605,h00,6972189440130738959,GERMLINE
p1,1.3,0.0097159711888987,0.0097549911535127,0.183623912806993,0.0711756854024275,0.16927274403997,0.04410962369516,0.009182081035953,0.0174683492879106,0.0081423265607731,0.0004945564539313,0.0004945564539313,0.7641241369370737,h00,6972189440130738959,GERMLINE
p2,0.7,0.0498681315264877,0.0498681315264877,0.2917796663866476,0.0252719492771081,0.0408931218076184,0.0280319528315171,0.0285486941668454,0.0806080776475636,0.003372445569018,0.0156362185450909,0.0156362185450909,0.6768159352128172,h00,6972189440130738959,GERMLINE
p2,0.8,0.0324154136509247,0.0324154136509247,0.2986390635799451,0.0176501702843522,0.0285601460911847,0.0296593636429968,0.0205129904894653,0.0579190319702552,0.0036994052383661,0.0092085578029207,0.0092085578029207,0.668002167538692,h00,6972189440130738959,GERMLINE
p2,0.9,0.0207828379193472,0.0207828379193472,0.3055118549905369,0.0122165827282452,0.0197679332172252,0.0312003012673459,0.0145105262742158,0.0409708977154329,0.0040052002122863,0.0051901033577218,0.0051901033577218,0.6592826435298308,h00,6972189440130738959,GERMLINE
p2,1.0,0.0134941864749924,0.0134941864749924,0.312183742217605,0.008579972986452,0.0138834514343884,0.0326519221820129,0.010240994977631,0.028915750525076,0.0042729649503704,0.0028573752235307,0.0028573752235307,0.6508913706500116,h00,6972189440130738959,GERMLINE
p2,1.1,0.0090402341966526,0.0090402341966526,0.3185275486224129,0.0061986212840408,0.0100301315275741,0.0340192724196778,0.0072533697804875,0.0204801029096118,0.0044944512720686,0.0015579597512738,0.0015579597512738,0.6429587276858406,h00,6972189440130738959,GERMLINE
p2,1.2,0.0063164667120508,0.0063164667120508,0.3244792407713273,0.0046284880686825,0.0074894628943083,0.0353086935512716,0.0051606035064738,0.0145711157829848,0.0046689972684334,0.0008485252337897,0.0008485252337897,0.6355430684089677,h00,6972189440130738959,GERMLINE
p2,1.3,0.0046211615398898,0.0046211615398898,0.3300143188323898,0.0035675062937165,0.0057726639056902,0.03652606316497,0.0036845687177837,0.0104034881443305,0.0048008829989821,0.0004642416580255,0.0004642416580255,0.628658735003658,h00,6972189440130738959,GERMLINE
p3,0.7,0.0509209193829918,0.0509209193829918,0.3289821865014975,0.0245160410616741,0.0333098383990138,0.0330607880044418,0.2546132810314236,0.9409621255509136,0.0043350699241552,0.0174045403724228,0.0174045403724228,0.6336219555699055,h00,6972189440130738959,GERMLINE
p3,0.8,0.0333530420284085,0.0333530420284085,0.3380729925273034,0.0175198998201608,0.0238042117121751,0.0342905314403676,0.2944687910670601,1.0882542278565264,0.0047026151642039,0.0104681937118436,0.0104681937118436,0.6229338608681251,h00,6972189440130738959,GERMLINE
p3,0.9,0.021323206348816,0.021323206348816,0.3476306647951229,0.0125493481283124,0.0170507447395549,0.0353211736656536,0.3246525244777614,1.1998028078525964,0.0049571616051111,0.0060447390936024,0.0060447390936024,0.6120909999341122,h00,6972189440130738959,GERMLINE
p3,1.0,0.0135805846996941,0.0135805846996941,0.3572966678725404,0.0092060882300007,0.0125082720516314,0.0361558232838547,0.3467272691260755,1.2813833859007138,0.005138122487862,0.0034183162652477,0.0034183162652477,0.6014093863557427,h00,6972189440130738959,GERMLINE
p3,1.1,0.0087334867970151,0.0087334867970151,0.3667917365898657,0.006986602162463,0.0094926659816074,0.036811337572328,0.362849560270175,1.3409657662158645,0.0052747434357704,0.001917834775448,0.001917834775448,0.5911221824020356,h00,6972189440130738959,GERMLINE
p3,1.2,0.0057153888647652,0.0057153888647652,0.3759110229504922,0.0054892774689142,0.00745825743059,0.0373106431006254,0.374684019331359,1.3847018105724136,0.005384842697469,0.0010755349531315,0.0010755349531315,0.5813934912514133,h00,6972189440130738959,GERMLINE
p3,1.3,0.0038221801771179,0.0038221801771179,0.3845133951324674,0.0044451051555166,0.0060395450482562,0.0376780275989491,0.3833706528071455,1.41680458646119,0.0054782068873545,0.0006054892451924,0.0006054892451924,0.5723303703812289,h00,6972189440130738959,GERMLINE
p1,0.7,0.0973068492913504,0.0976976398507534,0.1854021315625227,0.0906539810877024,0.230391333151067,0.0277166679343576,0.0530178549984988,0.1113374954968475,0.0097092734794347,0.0128253697444942,0.0128253697444942,0.7771719270236848,h00,7012783120457334628,GERMLINE
p1,0.8,0.0755442220698835,0.0758476125199634,0.1950734976493065,0.0806035380996248,0.2048487708609249,0.0306072331176624,0.0401103713614776,0.084231779859103,0.0104448692971302,0.0081507918000889,0.0081507918000889,0.7638743999359008,h00,7012783120457334628,GERMLINE
p1,0.9,0.0582615640446455,0.0584955462295637,0.2037177040355967,0.0698102334768207,0.1774182729245167,0.0332183075504918,0.0297472314602248,0.0624691860664722,0.0111024000713875,0.0049964785710426,0.0049964785710426,0.7519615883425238,h00,7012783120457334628,GERMLINE
p1,1.0,0.0456072420306186,0.0457904036451994,0.2113146854712198,0.0598406024032747,0.1520810889806981,0.0355210828203169,0.0221053470949074,0.0464212288993057,0.0116831767936399,0.0030266115222082,0.0030266115222082,0.7414810549148233,h00,7012783120457334628,GERMLINE
p1,1.1,0.0366429664634948,0.0367901269713803,0.2179301929728601,0.0512331761275176,0.1302058619815367,0.0375245580677443,0.016656869586592,0.0349794261318434,0.0121967791136181,0.0018440112822878,0.0018440112822878,0.7323484698457774,h00,7012783120457334628,GERMLINE
p1,1.2,0.0303151234055169,0.0304368708890732,0.2236723501251512,0.043993963344633,0.1118078626438187,0.0392558631877398,0.0127815324824271,0.026841218213097,0.0126548841994653,0.0011450788165965,0.0011450788165965,0.7244169024876435,h00,7012783120457334628,GERMLINE
p1,1.3,0.0257937294462087,0.025897318721093,0.2286611596126817,0.0379487333881176,0.0964442947985311,0.0407482449840701,0.0099855927061045,0.0209697446828195,0.0130679320122249,0.0007327564939476,0.0007327564939476,0.7175226633910232,h00,7012783120457334628,GERMLINE
p2,0.7,0.0603307864615368,0.0603307864615368,0.3645299404576169,0.0227347710267614,0.0435532012006925,0.0196647985426006,0.0217128982790355,0.0534471342253183,0.0023244049722428,0.0130190440627087,0.0130190440627087,0.6134808560275395,h00,7012783120457334628,GERMLINE
p2,0.8,0.0432776494840103,0.0432776494840103,0.3752681663668565,0.0195649105836187,0.0374806716161278,0.0206706370770202,0.0150791246479648,0.037117845287298,0.0024704785720086,0.0082812037437778,0.0082812037437778,0.6015907179841145,h00,7012783120457334628,GERMLINE
p2,0.9,0.0306551891509169,0.0306551891509169,0.3854791268887357,0.0169918943498804,0.032551521743066,0.0215577970836074,0.0101542111901462,0.0249949813911291,0.0026133663434642,0.0050555794706233,0.0050555794706233,0.5903497096841925,h00,7012783120457334628,GERMLINE
p2,1.0,0.0220210406695409,0.0220210406695409,0.3950740774895419,0.0150498745173992,0.0288311772363969,0.022325489891026,0.0067616301500108,0.0166440126769499,0.0027468366628685,0.0030235944593114,0.0030235944593114,0.5798535959565636,h00,7012783120457334628,GERMLINE
p2,1.1,0.0163268922988022,0.0163268922988022,0.4039856615376097,0.0136113444292865,0.0260753724698975,0.0229864807056271,0.0045048013061009,0.0110887416765562,0.0028667186961683,0.0017944267711603,0.0017944267711603,0.570161139060595,h00,7012783120457334628,GERMLINE
p2,1.2,0.0126095847197942,0.0126095847197942,0.4121789471283824,0.0125261684901871,0.0239964913605116,0.0235579699325922,0.0030198818716299,0.0074335553763198,0.0029709228720638,0.0010642513706847,0.0010642513706847,0.5612921600669615,h00,7012783120457334628,GERMLINE
p2,1.3,0.0101707755944814,0.0101707755944814,0.4196515505753958,0.0116752960337385,0.0223664674975835,0.0240568334006206,0.0020415589237654,0.0050253758123456,0.0030591224654897,0.0006331870903306,0.0006331870903306,0.5532324935584936,h00,7012783120457334628,GERMLINE
p3,0.7,0.0641785292136763,0.0641785292136763,0.4271499650000346,0.0216258111363788,0.0292240691032146,0.0249634276828851,0.0290457873922523,0.1151073796655924,0.0040342620643868,0.0144766767356157,0.0144766767356157,0.5438523452526933,h00,7012783120457334628,GERMLINE
p3,0.8,0.0442849067807556,0.0442849067807556,0.4380317497114042,0.018316545840847,0.0247520889741175,0.025266195582504,0.0235343987464723,0.0932659505878719,0.0043301587544737,0.0092893130927353,0.0092893130927353,0.5323718959516179,h00,7012783120457334628,GERMLINE
p3,0.9,0.0296409277367056,0.0296409277367056,0.4481625689364883,0.0159864002879317,0.0216032436323401,0.0255303776142008,0.0186073880269917,0.0737403895884488,0.0045885245098869,0.0057316868646157,0.0057316868646157,0.521718528939424,h00,7012783120457334628,GERMLINE
p3,1.0,0.0197173050435379,0.0197173050435379,0.4575126637391001,0.0144999671233513,0.0195945501666909,0.0257751986106694,0.0145936719848541,0.0578341815696073,0.004801337141248,0.0034754179471693,0.0034754179471693,0.5119108005089824,h00,7012783120457334628,GERMLINE
p3,1.1,0.0132517480451817,0.0132517480451817,0.4660851349584272,0.0136158853151744,0.0183998450205059,0.0260137433607355,0.0114559729757408,0.0453995966075655,0.0049705861525048,0.0021002666877389,0.0021002666877389,0.5029305355283322,h00,7012783120457334628,GERMLINE
p3,1.2,0.0090905760892292,0.0090905760892292,0.4739093661026441,0.0131212645867432,0.0177314386307341,0.0262513957186692,0.0090339666041151,0.0358012750607524,0.0051034427653454,0.0012755418464284,0.0012755418464284,0.4947357954133411,h00,7012783120457334628,GERMLINE
p3,1.3,0.0064031113748406,0.0064031113748406,0.481031414016317,0.0128653817477815,0.0173856510105156,0.0264887073406172,0.0071633511949612,0.028388095476328,0.0052082612673853,0.0007824232064776,0.0007824232064776,0.4872716173756804,h00,7012783120457334628,GERMLINE
p1,0.7,0.0922841729583223,0.0928412202800023,0.1554240698473553,0.0285688696429692,0.0961534343953664,0.0114553326526032,0.0579936169900713,0.1245788809416347,0.0104790614204728,0.0152923533021956,0.0152923533021956,0.8226415360795686,h00,7012939089339419601,GERMLINE
p1,0.8,0.0750552400575809,0.075508289796359,0.1645201904418468,0.0226811374252925,0.0763372610358726,0.0123674476867163,0.0477572534091574,0.1025896554715234,0.0117159235266423,0.0102220535073563,0.0102220535073563,0.8113964383447947,h00,7012939089339419601,GERMLINE
p1,0.9,0.061474631650517,0.061845705885832,0.1731161764424708,0.0179053902602821,0.0602636642342331,0.0132193801377351,0.0385359765352619,0.0827809866313034,0.0129297158865324,0.006754815172681,0.006754815172681,0.8007347275332616,h00,7012939089339419601,GERMLINE
p1,1.0,0.0510556379031267,0.0513638208280953,0.1810817118390222,0.0141400904252138,0.0475909013565032,0.0139805807863367,0.0306806655888895,0.0659066149687256,0.0140822817807011,0.0044931368111741,0.0044931368111741,0.7908554255939398,h00,7012939089339419601,GERMLINE
p1,1.1,0.0431138967555366,0.0433741416051677,0.1883772772471906,0.0112058612024024,0.0377152492707724,0.0146383202207439,0.024223305315626,0.0520352484557893,0.0151502060273214,0.003060837848239,0.003060837848239,0.7818341965047438,h00,7012939089339419601,GERMLINE
p1,1.2,0.0370112184262609,0.0372346261833611,0.1950085004633922,0.0089212899640165,0.0300261326400856,0.0151939220939893,0.0190299547637934,0.0408791620851858,0.0161228833887032,0.0021675480677725,0.0021675480677725,0.7736746940539151,h00,7012939089339419601,GERMLINE
p1,1.3,0.0322435864429018,0.0324382157373257,0.2010005104894344,0.0071343155025052,0.024011763370372,0.0156574939864476,0.0149079632257951,0.0320245135961526,0.0169988472567949,0.0016124551316335,0.0016124551316335,0.7663431482673231,h00,7012939089339419601,GERMLINE
p2,0.7,0.0702059978616649,0.0702059978616649,0.3885204095318183,0.018179914076532,0.0313446794422966,0.0206968220984101,0.0206470805882022,0.0729530180783146,0.0033891462258703,0.0146458171183708,0.0146458171183708,0.5873936221439011,h00,7012939089339419601,GERMLINE
p2,0.8,0.0534679642311026,0.0534679642311026,0.4076399382712695,0.0138207948143584,0.0238289565764801,0.0213476185745361,0.0152057189106749,0.0537268734843847,0.0036085024337688,0.009732236593898,0.009732236593898,0.5674039407204252,h00,7012939089339419601,GERMLINE
p2,0.9,0.0403493321685346,0.0403493321685346,0.426199761481932,0.0105971206245761,0.0182708976285795,0.0220066671017118,0.0109941094316854,0.0388458533252884,0.0038326974007167,0.0063433879584729,0.0063433879584729,0.5479608740156394,h00,7012939089339419601,GERMLINE
p2,1.0,0.0304723380528819,0.0304723380528819,0.4437750177644644,0.0082640110908829,0.0142482949842808,0.0226464877133033,0.0078650493739851,0.0277898411214143,0.0040538670345049,0.0041111446305784,0.0041111446305784,0.5295246274877272,h00,7012939089339419601,GERMLINE
p2,1.1,0.0231937976883399,0.0231937976883399,0.4600579951247646,0.0065782338411924,0.0113417824848145,0.0232480740855142,0.005597943975999,0.0197794020485298,0.0042642236849522,0.0026822578162186,0.0026822578162186,0.5124297071047689,h00,7012939089339419601,GERMLINE
p2,1.2,0.0178734374240627,0.0178734374240627,0.4748630609656436,0.0053446196494882,0.0092148614646348,0.0237996341088784,0.003978068292602,0.0140558413005271,0.0044574855841994,0.0017811132136833,0.0017811132136833,0.4968798193412785,h00,7012939089339419601,GERMLINE
p2,1.3,0.0139821936746796,0.0139821936746796,0.4881124345414938,0.0044225196321137,0.0076250338484719,0.0242956225501353,0.0028284163474273,0.00999373776091,0.0046297594622147,0.001215071987394,0.001215071987394,0.4829621834461559,h00,7012939089339419601,GERMLINE
p3,0.7,0.0581847395946195,0.0581847395946195,0.3807533508500578,0.0248466476319266,0.0333960317633422,0.0350192731475943,0.0409710490066201,0.1786337736688637,0.0037088714099577,0.0155594803494768,0.0155594803494768,0.58051850459239,h00,7012939089339419601,GERMLINE
p3,0.8,0.0420210051898569,0.0420210051898569,0.3931808154791774,0.0188455294634095,0.0253300127196365,0.0371940500422635,0.0431500535853003,0.1881342336319095,0.0039917162296626,0.0102268815115618,0.0102268815115618,0.5656334182488965,h00,7012939089339419601,GERMLINE
p3,0.9,0.0298138475880582,0.0298138475880582,0.4049555129597194,0.0141358164179486,0.018999753249931,0.0393717312632683,0.0458278483883025,0.1998094189729992,0.0042128010279686,0.006545512708995,0.006545512708995,0.5514599547490436,h00,7012939089339419601,GERMLINE
p3,1.0,0.0210154188995214,0.0210154188995214,0.4159176017263649,0.0105828206004901,0.0142242212372179,0.0414886258333458,0.0487469056259284,0.2125365085290481,0.0043933901918113,0.0041251853691312,0.0041251853691312,0.5382003822484778,h00,7012939089339419601,GERMLINE
p3,1.1,0.0148442167347444,0.0148442167347444,0.425966390925914,0.0079565648378112,0.0106943075777032,0.0434938868034926,0.0517126779945135,0.2254672760560792,0.0045491419597407,0.0025849282068817,0.0025849282068817,0.5259905803108526,h00,7012939089339419601,GERMLINE
p3,1.2,0.0105702007644881,0.0105702007644881,0.4350564277948777,0.0060285070846336,0.0081028321030021,0.0453521529329061,0.0545978980782013,0.2380468356209578,0.0046893950575132,0.0016244283279227,0.0016244283279227,0.514902024214703,h00,7012939089339419601,GERMLINE
p3,1.3,0.0076170853889536,0.0076170853889536,0.4431869037813428,0.0046103843928107,0.0061967532161434,0.0470433795781212,0.0573312296826944,0.2499641614165476,0.0048190112350558,0.001032193125455,0.001032193125455,0.5049507054054801,h00,7012939089339419601,GERMLINE
p1,0.7,0.0535727065246519,0.0537878579564778,0.1608854615919197,0.054795396254099,0.1695347494841589,0.0227531221064531,0.038599124645813,0.0793831054036531,0.0116587296049523,0.0080433356732056,0.0080433356732056,0.8047026866966749,h00,7028234984784962488,GERMLINE
p1,0.8,0.0394249660137083,0.0395832992105505,0.1711951014037033,0.0484959295923839,0.1500444533026108,0.0249811343477292,0.031850979185231,0.0655048439847205,0.0128932072184833,0.0047534567301564,0.0047534567301564,0.7909305570300842,h00,7028234984784962488,GERMLINE
p1,0.9,0.028888108581692,0.0290041250820201,0.1808223052775972,0.04238265805608,0.1311302373412946,0.0268836478388898,0.0256169052226788,0.0526838239485281,0.0141050891954047,0.0027451449691319,0.0027451449691319,0.778188957688108,h00,7028234984784962488,GERMLINE
p1,1.0,0.0214309912098458,0.0215170594476363,0.1896461054667747,0.0369476724618646,0.1143146107712724,0.0284790389702262,0.0203700600945717,0.0418931424586476,0.0152726465082325,0.0016005620069714,0.0016005620069714,0.7666022090547665,h00,7028234984784962488,GERMLINE
p1,1.1,0.0162632260830545,0.0163285402440306,0.1976263251467998,0.032337583630801,0.1000511815691228,0.0298033929241691,0.016188655710982,0.0332936504244725,0.0163791348805924,0.0009739363967768,0.0009739363967768,0.7561911470484386,h00,7028234984784962488,GERMLINE
p1,1.2,0.0126719079625293,0.0127227991591659,0.2047705861018422,0.0284873587307559,0.0881387407709967,0.0308969920133092,0.012937787000704,0.0266079015674857,0.0174135717085126,0.0006362669205707,0.0006362669205707,0.7469188501763359,h00,7028234984784962488,GERMLINE
p1,1.3,0.0101319499366586,0.0101726404986532,0.2111143749432933,0.0252623092290408,0.0781605674804551,0.0317977351301955,0.0104257027665344,0.0214415396519293,0.0183702975560109,0.0004536624712797,0.0004536624712797,0.7387175923705002,h00,7028234984784962488,GERMLINE
p2,0.7,0.0434139515753595,0.0434139515753595,0.319193885187614,0.0312366766503839,0.0570012347634744,0.0343484403561852,0.0745400241166226,0.1951194748935121,0.0070704360084813,0.0108963269498047,0.0108963269498047,0.6393872384477195,h00,7028234984784962488,GERMLINE
p2,0.8,0.0308084742745095,0.0308084742745095,0.3332587865538036,0.0257443480325085,0.0469787372855996,0.0370377831201301,0.0644283258726489,0.1686506177254633,0.0078962467303147,0.006776724753519,0.006776724753519,0.6218071835957515,h00,7028234984784962488,GERMLINE
p2,0.9,0.0213486205129105,0.0213486205129105,0.3462099089352746,0.0208462960892076,0.0380406862941744,0.0393175594999668,0.0534181057602407,0.1398297474312184,0.0086215073854169,0.0040918719409546,0.0040918719409546,0.6058510241793414,h00,7028234984784962488,GERMLINE
