pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p3,0.8,0.036830007279077745,0.036830007279077745,0.3819981310990122,0.016851875442134186,0.02545600519959847,0.0330788959920617,0.009946809013351255,0.042952129830380416,0.0020406664377019437,0.00853453474263265,0.00853453474263265,0.5828823064712242,h00,2642088376575620987
p3,0.9,0.0250452137872365,0.0250452137872365,0.3954597858221958,0.012963381501626674,0.01958214728342398,0.034588682709765964,0.0067158302339477526,0.02900017601022893,0.0021949161254003553,0.005150874063108568,0.005150874063108568,0.5677566153426378,h00,2642088376575620987
p3,1.0,0.01722233595471998,0.01722233595471998,0.4086460387105552,0.010197543058889131,0.015404143593488113,0.03591127530401276,0.0045077207630526235,0.01946515784045451,0.0023552399832766717,0.003097041626606673,0.003097041626606673,0.5530874460021553,h00,2642088376575620987
p3,1.1,0.012131969366089568,0.012131969366089568,0.4213248885425936,0.008241160763156688,0.012448883328031252,0.03705272407007921,0.0030275511675361315,0.013073516405269658,0.00251694627840953,0.0018784327600531467,0.0018784327600531467,0.5391054411089177,h00,2642088376575620987
p3,1.2,0.008831036816699285,0.008831036816699285,0.43334299448541463,0.00683651718534146,0.010327065234654773,0.03802885794800221,0.002040079472995518,0.008809434087935192,0.002675843563380851,0.0011595593067238715,0.0011595593067238715,0.5259523040032023,h00,2642088376575620987
p3,1.3,0.006678933089110064,0.006678933089110064,0.4446081928385636,0.005801364437776831,0.008763390389390984,0.03885857561030414,0.0013800441318707673,0.0059592814785328595,0.0028285092861266028,0.0007336309500096538,0.0007336309500096538,0.5137047222650056,h00,2642088376575620987
p1,0.7,0.08107835525826401,0.08140397114283535,0.16093795214102152,0.08036710198755687,0.21813927682336862,0.026123428715877885,0.08500006899540938,0.15438788042023335,0.007574874912967662,0.01151031174851011,0.01151031174851011,0.805363744230133,h00,2653841568400124273
p1,0.8,0.06295586570313856,0.0632087005051592,0.1738156203211512,0.07168577020995152,0.19457566199843987,0.029113826793961555,0.07801221068732718,0.14169564798310447,0.00840755989471774,0.0066195143351317895,0.0066195143351317895,0.7886629929901695,h00,2653841568400124273
p1,0.9,0.05008369470629735,0.05028483404246722,0.18616110071511555,0.06332890540929774,0.17189274325380813,0.03163609745721847,0.07099934444524683,0.12895799297197894,0.009131990414604815,0.003707010480314037,0.003707010480314037,0.7730708114130611,h00,2653841568400124273
p1,1.0,0.04139253530939418,0.04155877039095801,0.19774497629770166,0.055831724423527726,0.15154325200671812,0.0337165767688657,0.06451067133510258,0.11717244385355366,0.009760129534847199,0.0020706001394857052,0.0020706001394857052,0.7587783173985854,h00,2653841568400124273
p1,1.1,0.03560422303355171,0.03574721188107601,0.2084652296327564,0.04925694312508938,0.13369741705381402,0.03542626148593576,0.058631190990013723,0.10649338771655555,0.010311386356513876,0.0011747854577891918,0.0011747854577891918,0.7457971225247939,h00,2653841568400124273
p1,1.2,0.03171631616768196,0.03184369093140759,0.21829393588448756,0.04350349691847602,0.11808092020729206,0.03683730481872654,0.0532910510779834,0.09679394991715354,0.01080275405968527,0.000687095728881268,0.000687095728881268,0.7340660052371006,h00,2653841568400124273
p1,1.3,0.029051134135430135,0.029167805356857566,0.22724204475423712,0.03844963909192264,0.10436330610664715,0.03800883492191157,0.04840777781807847,0.08792433113895885,0.011246418937620841,0.0004193415589404651,0.0004193415589404651,0.7235027013862304,h00,2653841568400124273
p2,0.7,0.052938415871357086,0.052938415871357086,0.36474300906583745,0.024951448880453576,0.039986296282778166,0.03175309947829961,0.29543585772986297,0.5044026839290343,0.01319849758562939,0.011821943635411685,0.011821943635411685,0.5903053938702336,h00,2653841568400124273
p2,0.8,0.035891536965877116,0.035891536965877116,0.3857176367333549,0.01798826066161538,0.0288273408038708,0.0335525959918476,0.2938406116299375,0.5016790930267225,0.014882838824432048,0.00682296372989418,0.00682296372989418,0.5658469284503654,h00,2653841568400124273
p2,0.9,0.023977179469585105,0.023977179469585105,0.4062682472483467,0.013061044737592184,0.020931161438449013,0.0351040060436266,0.28506675954807725,0.486699345569888,0.01624613739951633,0.0038086568553130596,0.0038086568553130596,0.5423816093085104,h00,2653841568400124273
p2,1.0,0.01607361361745351,0.01607361361745351,0.42583643689439643,0.009715041686275228,0.015568977061338507,0.03643174148455393,0.27269355032567927,0.4655743542145744,0.017306218920513854,0.0020974356454172855,0.0020974356454172855,0.5204256027005357,h00,2653841568400124273
p2,1.1,0.010919624551906603,0.010919624551906603,0.44406109150029316,0.007441913938448294,0.011926144132128677,0.0375758048497194,0.25877636006262544,0.4418132976678971,0.018112504123094706,0.0011540529117480241,0.0011540529117480241,0.5002505995268928,h00,2653841568400124273
p2,1.2,0.0075491452018281125,0.0075491452018281125,0.4607651286996738,0.005858783152686923,0.009389075565203403,0.03857205299764027,0.24435904516961127,0.4171983698017753,0.018718688762676253,0.0006396194899226222,0.0006396194899226222,0.4819441295400097,h00,2653841568400124273
p2,1.3,0.005316241038268964,0.005316241038268964,0.47591475672797845,0.004715993291382567,0.0075576815567028315,0.03944714441924735,0.22998013279449353,0.3926490072101109,0.019171521534411925,0.00035913451097273525,0.00035913451097273525,0.4654665773183623,h00,2653841568400124273
p3,0.7,0.058520255324231885,0.058520255324231885,0.43781046045653377,0.02668471182173839,0.03207297093958941,0.04568822396326568,0.037049523380025914,0.0771234976482172,0.005449789896870871,0.011537679395672015,0.011537679395672015,0.5110515256833297,h00,2653841568400124273
p3,0.8,0.0393814062426031,0.0393814062426031,0.4561703112036448,0.018082224372467787,0.02173344275536994,0.04744031550323673,0.023604492123826558,0.049135881563883856,0.005732382774102388,0.006834530914090903,0.006834530914090903,0.49065699051901607,h00,2653841568400124273
p3,0.9,0.02639093937815466,0.02639093937815466,0.4739434561240804,0.012243470191019491,0.01471570936420612,0.04898453189250237,0.014476310255616753,0.030134360123936912,0.0059727202104771435,0.003997181840272903,0.003997181840272903,0.47109929177294,h00,2653841568400124273
p3,1.0,0.01801834323193819,0.01801834323193819,0.49072321826387144,0.008462673388374444,0.010171482437950054,0.05031427753772161,0.008725987438547807,0.018164300382283192,0.006172572044738289,0.0023823977879772655,0.0023823977879772655,0.4527899321536687,h00,2653841568400124273
p3,1.1,0.012705591631238387,0.012705591631238387,0.5062716723556734,0.006032261693772315,0.0072503145357840325,0.051443583502685075,0.0052382109282104175,0.01090403091178495,0.006334496697639198,0.0014869016089051118,0.0014869016089051118,0.43595024744400235,h00,2653841568400124273
p3,1.2,0.009312564417596345,0.009312564417596345,0.52049326456908,0.004442662763017072,0.005339738897857058,0.052394234757096654,0.0031568768055165375,0.006571457840054833,0.006461589817770466,0.0009929165323247532,0.0009929165323247532,0.4206509108560529,h00,2653841568400124273
p3,1.3,0.0071031177356590015,0.0071031177356590015,0.5333958173162741,0.003370592845807977,0.004051193324288434,0.05318866084269392,0.0019195752058143456,0.003995850428429862,0.006557231665961956,0.0007180104599919504,0.0007180104599919504,0.40685829017507,h00,2653841568400124273
p1,0.7,0.06926067414833893,0.06939947309452799,0.14126089146369616,0.07580708263550809,0.18867540567059793,0.024016963106653327,0.09751917224713666,0.15095433512228004,0.013012928412315007,0.012052275755407722,0.012052275755407722,0.8217092170173355,h00,2655859107521200994
p1,0.8,0.051715458862282244,0.051819097056395036,0.15012031285296454,0.06923168535036547,0.17230997242757629,0.026295523149917507,0.08253739604968345,0.12776336648786618,0.014430360321610582,0.007018700274217954,0.007018700274217954,0.8091538036755075,h00,2655859107521200994
p1,0.9,0.03856156685329238,0.03863884454237713,0.1586399907813991,0.06228637191773463,0.15502385899525065,0.028125383491998626,0.06740408657843422,0.10433783264880914,0.01566451943445476,0.0038942555129816377,0.0038942555129816377,0.7975701062921474,h00,2655859107521200994
p1,1.0,0.029470826419718824,0.029529886192103033,0.16672248607439116,0.05608154763189659,0.1395807407727204,0.029550991832833936,0.05434061455817535,0.08411629376813445,0.016708912582958035,0.0021251340165086515,0.0021251340165086515,0.7870176095098169,h00,2655859107521200994
p1,1.1,0.023312445698705265,0.02335916402675878,0.17433126486224684,0.050859580596697034,0.12658384504066816,0.030645973226601893,0.043749904447279324,0.06772245482935019,0.017582698962357375,0.0011649297980080304,0.0011649297980080304,0.777440062948794,h00,2655859107521200994
p1,1.2,0.019070806476590298,0.01910902452564158,0.18146355954684135,0.0464954587055615,0.11572203055606418,0.03148375639729546,0.03531846593706801,0.05467105001217377,0.018312878068452346,0.0006507951062318404,0.0006507951062318404,0.7687398059874109,h00,2655859107521200994
p1,1.3,0.016048314483256214,0.016080475434124462,0.18813350765155354,0.04280100119336227,0.10652693630347942,0.0321258585115682,0.028610306256983083,0.04428718639779573,0.018925358942352793,0.00037503708406048497,0.00037503708406048497,0.7608152748945254,h00,2655859107521200994
p2,0.7,0.050648453890817575,0.050648453890817575,0.32590061301750006,0.0394024724380273,0.05503138608663031,0.036426914944396455,0.026379540253403486,0.059542390857682155,0.0031609574416737456,0.01376689989048628,0.01376689989048628,0.6345115145964298,h00,2655859107521200994
p2,0.8,0.03334267373240116,0.03334267373240116,0.3351923074375651,0.03360717355471416,0.046937393232841004,0.038622910484506376,0.01740326911764712,0.03928166457983207,0.0033913097254088644,0.008270018041068089,0.008270018041068089,0.6227934723525197,h00,2655859107521200994
p2,0.9,0.021266515027160787,0.021266515027160787,0.3440869997014819,0.029297888196997017,0.040918838263962316,0.04057083760889066,0.010876791119055814,0.024550471383011693,0.003624042356339193,0.004732445274085409,0.004732445274085409,0.6117181203332882,h00,2655859107521200994
p2,1.0,0.013577185270522303,0.013577185270522303,0.35245997871411944,0.026462358215379064,0.03695860085946796,0.04228351756834614,0.006620909893296279,0.014944339473440173,0.0038562117214943036,0.0026573905347055823,0.0026573905347055823,0.6014002919960402,h00,2655859107521200994
p2,1.1,0.008848806339809227,0.008848806339809227,0.36024813728634797,0.0247150929925374,0.03451828630242654,0.04378623700833375,0.003986976138633326,0.00899917471291522,0.004085433583333833,0.0014899715199733151,0.0014899715199733151,0.5918801921219846,h00,2655859107521200994
p2,1.2,0.005946255555075952,0.005946255555075952,0.3674356201026777,0.023671557596210265,0.03306083463157858,0.04510697806544953,0.0023920841955341913,0.0053992757556343175,0.0043097336235014645,0.0008416021262637498,0.0008416021262637498,0.5831476682083712,h00,2655859107521200994
p2,1.3,0.004136735289343909,0.004136735289343909,0.37403608353471474,0.023056679809047558,0.032202066772412795,0.04627120424380142,0.0014341939245978272,0.003237180572663667,0.004527496606910775,0.0004810892779213668,0.0004810892779213668,0.5751652156145731,h00,2655859107521200994
p3,0.7,0.05915419250446434,0.05915419250446434,0.4178284196176818,0.02707668899221911,0.03410162341589309,0.03736987843992628,0.03334105500282064,0.05556842500470107,0.002755060573282214,0.013679260958390818,0.013679260958390818,0.5420466413691097,h00,2655859107521200994
p3,0.8,0.03886786603668505,0.03886786603668505,0.43307835747497836,0.01971242235789798,0.024826728410450853,0.03991359857815476,0.02372936938300221,0.03954894897167035,0.0029336127591806857,0.008150304647180414,0.008150304647180414,0.524074431187686,h00,2655859107521200994
p3,0.9,0.02451280921414513,0.02451280921414513,0.4477714993900696,0.014053233408438167,0.017699286408612302,0.04238581956423931,0.0163955456803331,0.027325909467221837,0.0031058221194775896,0.004610636098355849,0.004610636098355849,0.5067368589262135,h00,2655859107521200994
p3,1.0,0.015352411747902923,0.015352411747902923,0.46185421808487864,0.010097339599788726,0.012717052392681014,0.04472653734292025,0.011280234651254752,0.018800391085424587,0.0032601844850061673,0.0025492085051992052,0.0025492085051992052,0.490159060087195,h00,2655859107521200994
p3,1.1,0.00977397741215003,0.00977397741215003,0.47526006075149807,0.007418367765324798,0.009343032450031232,0.0469011415306923,0.00782354622309716,0.013039243705161933,0.0033888374047773796,0.0014007787998241276,0.0014007787998241276,0.4744499603130323,h00,2655859107521200994
p3,1.2,0.006428010215796575,0.006428010215796575,0.48792283436378237,0.005596729923513847,0.007048778241201318,0.048894783814079246,0.005489225449015912,0.009148709081693187,0.003488235034176406,0.0007713059884536239,0.0007713059884536239,0.45969414678796205,h00,2655859107521200994
p3,1.3,0.004420083483431126,0.004420083483431126,0.499787612391489,0.004331765582708682,0.005455624159582723,0.05070604740080327,0.003894208608090538,0.006490347680150897,0.0035585673695778834,0.0004272913281421066,0.0004272913281421066,0.4459477728381298,h00,2655859107521200994
p1,0.7,0.0983490625018314,0.09874403865645723,0.15356696828976152,0.06885849736272616,0.17919316565153884,0.019216292277932336,0.06559229175996406,0.14836351707610917,0.007936962031958603,0.016739444571661422,0.016739444571661422,0.8192797774003475,h00,2664880680665600388
p1,0.8,0.08064546299646339,0.08096934035789496,0.1661082828827168,0.062121887246659846,0.16166222119744814,0.021176670397139264,0.05391582742621891,0.12195246679739992,0.008834683400107991,0.01108578173736512,0.01108578173736512,0.803880363320036,h00,2664880680665600388
p1,0.9,0.06554544318691655,0.06580867789851058,0.1785264480709756,0.05559266653240188,0.14467097430946688,0.022991803500662853,0.043288579461959034,0.09791464402109781,0.009733479046051279,0.007107807034144957,0.007107807034144957,0.7887482693823104,h00,2664880680665600388
p1,1.0,0.05313564216822516,0.05334903832151121,0.19042248313938476,0.049420116517223125,0.12860790555651633,0.024620283259182398,0.03415979926802287,0.07726621263005173,0.010598153604621739,0.004472864343590144,0.004472864343590144,0.7743590799968111,h00,2664880680665600388
p1,1.1,0.04317579810859789,0.04334919488815049,0.2015397957216234,0.04372250350196709,0.11378078396710734,0.026062493339364848,0.026646828708589622,0.06027258874561939,0.011404847750030504,0.0028017994408590283,0.0028017994408590283,0.7609928631889811,h00,2664880680665600388
p1,1.2,0.035270906939066225,0.03541255716773717,0.21174607200667667,0.038558046402971384,0.10034111490831735,0.027338875553971423,0.02063905456335437,0.046683575798063454,0.012141261911733158,0.0017701619230348726,0.0017701619230348726,0.7487737905276187,h00,2664880680665600388
p1,1.3,0.029009623168262926,0.029126127678978844,0.22100442150317676,0.033935471549791395,0.08831160724945715,0.028474620505210792,0.015921208926698315,0.036012258286579515,0.012803828629803548,0.0011411576694514718,0.0011411576694514718,0.7377171293618089,h00,2664880680665600388
p2,0.7,0.0690407874556695,0.0690407874556695,0.3361962772221069,0.039245247850968557,0.06151292766609491,0.02985615996809633,0.03956298025135042,0.11727597717364588,0.003721707291458701,0.017259475649631737,0.017259475649631737,0.6302258555183381,h00,2664880680665600388
p2,0.8,0.051553308813861734,0.051553308813861734,0.3521943122321393,0.032077735073228975,0.05027858161948115,0.03232236550308497,0.03251077671750918,0.09637123098404507,0.004067754744809927,0.011449511956016706,0.011449511956016706,0.6114155675199657,h00,2664880680665600388
p2,0.9,0.03765217260547806,0.03765217260547806,0.36805916662297156,0.02569707954576309,0.04027755414696409,0.034794005841122,0.026154497275898497,0.07752940263927055,0.004417800109851539,0.007336008148601211,0.007336008148601211,0.5927290274260549,h00,2664880680665600388
p2,1.0,0.027188857661831163,0.027188857661831163,0.3834321247759689,0.02029570152679405,0.03181144439936371,0.03717221881643263,0.020705935887733545,0.06137830995292443,0.0047574365687777335,0.004596151027969457,0.004596151027969457,0.5746382198388208,h00,2664880680665600388
p2,1.1,0.01959694339884507,0.01959694339884507,0.3980779443734206,0.015891402808614615,0.0249081548724367,0.03939016913948403,0.016211296661647064,0.04805491510416808,0.005074117744121082,0.002850480325888033,0.002850480325888033,0.5574577687429743,h00,2664880680665600388
p2,1.2,0.014197956038684399,0.014197956038684399,0.411875736899544,0.012387467759540414,0.019416093666991242,0.041413921264190294,0.01259989666005304,0.03734969367087151,0.005359084828493438,0.0017691538451450857,0.0017691538451450857,0.5413512570077723,h00,2664880680665600388
p2,1.3,0.010385294220407421,0.010385294220407421,0.42478743666880164,0.009640480243608075,0.015110470601266574,0.04323527868968806,0.009747048797373956,0.028893037506501372,0.005607976753284795,0.0011088784254043374,0.0011088784254043374,0.5263693078882254,h00,2664880680665600388
p3,0.7,0.06617041484230873,0.06617041484230873,0.35597390816621793,0.03841187382942355,0.05067529528947698,0.042643542379776314,0.07669724572932307,0.23009173718796921,0.004690107418280423,0.019034881393570686,0.019034881393570686,0.5966924420357254,h00,2664880680665600388
p3,0.8,0.048435558868192896,0.048435558868192896,0.3670111989572518,0.032281155104478744,0.04258727586342842,0.046470259459184454,0.07705140124834313,0.2311542037450294,0.005156177170086058,0.012977651482975347,0.012977651482975347,0.5813623644134778,h00,2664880680665600388
p3,0.9,0.03457785814484989,0.03457785814484989,0.37828397501185124,0.027130773824200972,0.03579257760448677,0.0503435485573938,0.07622701104978163,0.2286810331493449,0.005524744168575281,0.008622028251573712,0.008622028251573712,0.5658477322621798,h00,2664880680665600388
p3,1.0,0.024316946170164628,0.024316946170164628,0.38943073169999043,0.023046403961200012,0.03040422686174144,0.05417097540800295,0.07415172190601038,0.22245516571803114,0.005792002682209238,0.005672755254848391,0.005672755254848391,0.5506062902097975,h00,2664880680665600388
p3,1.1,0.01700119223672254,0.01700119223672254,0.4001501979556382,0.019944088634193256,0.026311462578091367,0.057877396859675016,0.07101998541577427,0.2130599562473228,0.005972465463961857,0.0037620625931605377,0.0037620625931605377,0.5359999397207249,h00,2664880680665600388
p3,1.2,0.01190279658717109,0.01190279658717109,0.41023024283070936,0.017651611049830988,0.02328708581771898,0.061403150757418305,0.06712674638182534,0.201380239145476,0.006086160241929232,0.002559781631698529,0.002559781631698529,0.5222804461699432,h00,2664880680665600388
p3,1.3,0.008388133745175181,0.008388133745175181,0.41954670992197507,0.01598038447075635,0.021082301412607325,0.06470464551171057,0.06276474654088748,0.18829423962266242,0.006151666400449921,0.0018160778453958268,0.0018160778453958268,0.5095969781658645,h00,2664880680665600388
p1,0.7,0.08324317082737488,0.08374564469554817,0.1683747110563482,0.08031658550800494,0.21386625675968757,0.02956716357554828,0.07376036586903062,0.11741445995478343,0.010975497976269405,0.012135323305931301,0.012135323305931301,0.7910826273918342,h00,2671706936193863748
p1,0.8,0.06446763568349635,0.06485677634154563,0.18355316246361558,0.07145404745270549,0.19026717286825068,0.03321784016639546,0.06798886295925377,0.10822716960860804,0.011964948843138885,0.007503103200873016,0.007503103200873016,0.77126404852685,h00,2671706936193863748
p1,0.9,0.04987434599249464,0.050175398382791385,0.19851974874187225,0.06400588642806111,0.17043427897704644,0.03663048416924881,0.06382573442372012,0.10160014867449327,0.012824310751107165,0.004541625369570459,0.004541625369570459,0.7520254563377717,h00,2671706936193863748
p1,1.0,0.038924750031648796,0.039159708281336816,0.212868981805536,0.0580384301273259,0.15454419185067014,0.03972642799689977,0.06091295797128385,0.09696348411755387,0.013578247870291545,0.0027300405540906835,0.0027300405540906835,0.7338263423272726,h00,2671706936193863748
p1,1.1,0.030829321993544347,0.031015414480426908,0.2263422684238438,0.05338099765867,0.14214242399808638,0.04247545037529858,0.05889406967928828,0.09374974357111196,0.01424473896070494,0.0016477843238995944,0.0016477843238995944,0.7169375422401526,h00,2671706936193863748
p1,1.2,0.024846873493650758,0.024996854621379034,0.23879520750777117,0.04978491746009887,0.13256681509724,0.044878606240311314,0.057474749700245416,0.09149041789018658,0.014834546085637822,0.001006789385305534,0.001006789385305534,0.7014916401662797,h00,2671706936193863748
p1,1.3,0.02039059064954074,0.02051367268565467,0.2501650599441425,0.04701295145043835,0.1251856497924463,0.046955545642960304,0.05643900137264602,0.08984167565441611,0.015354941009777053,0.0006264972218326074,0.0006264972218326074,0.6875244534031201,h00,2671706936193863748
p2,0.7,0.05823792032098924,0.05823792032098924,0.3823674944329939,0.03044698583413031,0.04627201494548679,0.032309226465732886,0.020491618742403333,0.04375237515269901,0.0023488075685337436,0.012502986285594346,0.012502986285594346,0.5829744715327396,h00,2671706936193863748
p2,0.8,0.0418610840883762,0.0418610840883762,0.3995809546887208,0.025375896456690143,0.038565192183419666,0.0338205607738158,0.013518117652779786,0.028863007961340625,0.0022673282202279248,0.007980876697711546,0.007980876697711546,0.5643311563172355,h00,2671706936193863748
p2,0.9,0.030019399032901642,0.030019399032901642,0.4166816256405086,0.021653697987105966,0.032908355603504504,0.03503796214515194,0.008773120491143867,0.018731797805415284,0.002184125817385638,0.005035208595062504,0.005035208595062504,0.546096286396954,h00,2671706936193863748
p2,1.0,0.02178867492191582,0.02178867492191582,0.43329927050770656,0.01899984842434387,0.028875149581069712,0.03598352728073047,0.00568172030710812,0.012131240655717336,0.002107097715939945,0.0031964030713958857,0.0031964030713958857,0.528610104495623,h00,2671706936193863748
p2,1.1,0.0161720554894279,0.0161720554894279,0.4491363038480817,0.017119035402878402,0.026016771128994535,0.03670331761234773,0.003706979782319961,0.007914902778466943,0.002040159750413057,0.002073559824406341,0.002073559824406341,0.5121202187891575,h00,2671706936193863748
p2,1.2,0.012353591463069701,0.012353591463069701,0.46397745162057935,0.015770997707163316,0.023968081621828747,0.03724718479942253,0.0024493023490441894,0.005229591502013269,0.0019845825383230688,0.001392696857020172,0.001392696857020172,0.496790781041675,h00,2671706936193863748
p2,1.3,0.009744241961305671,0.009744241961305671,0.4776855329947712,0.014783349780582216,0.022467096930976014,0.03765915607678868,0.0016422987156715356,0.003506529690217603,0.0019401709194751082,0.0009785503427593616,0.0009785503427593616,0.48271514000896504,h00,2671706936193863748
p3,0.7,0.05304182870099785,0.05304182870099785,0.3620729841391355,0.024085512436917728,0.03354528194556786,0.032641251826074934,0.02408736583473013,0.05118565239880153,0.0034830144718266407,0.014096000417468843,0.014096000417468843,0.6018027495629629,h00,2671706936193863748
p3,0.8,0.038330352624988344,0.038330352624988344,0.3748736776252312,0.019240265094985987,0.026797026594688002,0.033629987672402994,0.015309690175768791,0.03253309162350868,0.0034649409871963764,0.009089204220829995,0.009089204220829995,0.5880313937151694,h00,2671706936193863748
p3,0.9,0.02776031311148403,0.02776031311148403,0.388010751732422,0.01578568273778744,0.021985630554021505,0.0344866345504431,0.009480279821991318,0.02014559462173155,0.0034381552464094653,0.005783632860875277,0.005783632860875277,0.5740644584707254,h00,2671706936193863748
p3,1.0,0.020394561897655948,0.020394561897655948,0.4009953181597759,0.013372864678753484,0.018625159719712372,0.03518644110448018,0.0057896279153961125,0.012302959320216739,0.0034063473238758447,0.003700134545347537,0.003700134545347537,0.560411893411868,h00,2671706936193863748
p3,1.1,0.015310719439300974,0.015310719439300974,0.4134845535514714,0.011682939257207274,0.016271503143742722,0.03573047343821081,0.0035161562966909295,0.007471832130468226,0.003371936456839557,0.002420257218940225,0.002420257218940225,0.5474130365534782,h00,2671706936193863748
p3,1.2,0.011783521129902814,0.011783521129902814,0.4252651868990873,0.010476173375274744,0.014590770717652846,0.036135504262801106,0.0021342868675686853,0.004535359593583456,0.003336344185298027,0.00164232973615039,0.00164232973615039,0.5352629646528136,h00,2671706936193863748
p3,1.3,0.009301259136010454,0.009301259136010454,0.436220790467554,0.009589732234996533,0.013356173029243081,0.036424986116007814,0.0012984159527534044,0.0027591338996009844,0.0033002546619463383,0.001169540319219977,0.001169540319219977,0.5240539687544918,h00,2671706936193863748
p1,0.7,0.0967668379839706,0.0967668379839706,0.161322598564995,0.08156767840983173,0.23001072048486712,0.02522429483515753,0.10899435868189691,0.22218080808232832,0.00959167889828801,0.014758413536680646,0.014758413536680646,0.8038614277015593,h00,2691141080745763637
p1,0.8,0.07743792220654769,0.07743792220654769,0.17159224362382536,0.07330606394902227,0.2067139939928951,0.027987039487926364,0.10438292740059152,0.21278058277812886,0.010700038974832854,0.009400563614211087,0.009400563614211087,0.7897206779134154,h00,2691141080745763637
p1,0.9,0.06226198294084899,0.06226198294084899,0.1810626313932524,0.06480112272246273,0.1827311162484353,0.030358614868424474,0.09849542442726865,0.20077913440943226,0.011703552494448792,0.005808178361302545,0.005808178361302545,0.7768752012438742,h00,2691141080745763637
p1,1.0,0.0509883236061785,0.0509883236061785,0.18960054009723967,0.05690435726402412,0.16046321862029161,0.03233878953372008,0.09246597125180256,0.18848832601328983,0.012582645293142503,0.0035474980275066546,0.0035474980275066546,0.7654780250758977,h00,2691141080745763637
p1,1.1,0.04285488771011311,0.04285488771011311,0.19719387572978106,0.05000396429964936,0.1410049676524274,0.033969521135901654,0.08701684667323087,0.177380495141586,0.013335174199802017,0.002177557069850762,0.002177557069850762,0.7555014289345153,h00,2691141080745763637
p1,1.2,0.03702281658281315,0.03702281658281315,0.2038974679281439,0.04413635158863669,0.1244590287033606,0.0353048660130627,0.082420808476364,0.16801164804797278,0.01396924549429924,0.0013608023371523685,0.0013608023371523685,0.7468284205644942,h00,2691141080745763637
p1,1.3,0.03280081523079264,0.03280081523079264,0.20979732075032959,0.03918001209946125,0.11048276703823236,0.036396750415546804,0.07868308384637347,0.1603924401483767,0.01449772842078215,0.000874588383555934,0.000874588383555934,0.7393082004133414,h00,2691141080745763637
p2,0.7,0.06580838565982333,0.06580838565982333,0.31926725057064403,0.03237923710571742,0.054145881447688,0.03129354273510986,0.05590598626258694,0.14375825038950926,0.0033789574798041445,0.01770797889440275,0.01770797889440275,0.6460602492144419,h00,2691141080745763637
p2,0.8,0.048108968517459175,0.048108968517459175,0.3350565730073148,0.024895293240392555,0.04163092515115812,0.033273739012732596,0.05400676654212785,0.13887454253690018,0.0038322970247740714,0.011552550576840837,0.011552550576840837,0.6278373909551785,h00,2691141080745763637
p2,0.9,0.034196333163444774,0.034196333163444774,0.3503485355746112,0.018787003368896073,0.031416393593471696,0.03497753121854805,0.050687249786968716,0.13033864230934813,0.004219549761920731,0.007280966082013293,0.007280966082013293,0.6104543834449201,h00,2691141080745763637
p2,1.0,0.023975982308315318,0.023975982308315318,0.3647242212162691,0.014149500297084098,0.023661371734254345,0.036380482252897604,0.04651320699862782,0.11960538942504297,0.0045293310363232414,0.004501796715874592,0.004501796715874592,0.5943659654945099,h00,2691141080745763637
p2,1.1,0.016774856462238717,0.016774856462238717,0.3779472635850706,0.010770672005665591,0.018011157200109686,0.037490970618856645,0.04202816833535553,0.1080724328623428,0.004766763939336642,0.002763550546640054,0.002763550546640054,0.5797950018567363,h00,2691141080745763637
p2,1.2,0.011801776283089553,0.011801776283089553,0.38992690376599376,0.008345814060298641,0.013956210803174985,0.03833725583021028,0.03758550100531965,0.09664843115653624,0.004943974698292239,0.0016969446122309787,0.0016969446122309787,0.5667918657055037,h00,2691141080745763637
p2,1.3,0.008387506034139982,0.008387506034139982,0.4006742805198655,0.006601118094492437,0.011038659020890362,0.0389567447050522,0.033374308121096916,0.08581964945424922,0.005074070605832095,0.0010464700671664305,0.0010464700671664305,0.5552949041692502,h00,2691141080745763637
p3,0.7,0.062101839286650036,0.062101839286650036,0.37423060718991086,0.01956027577981945,0.027627508163586792,0.030360259779379097,0.03401814282447047,0.14071140895576423,0.0029171702467595075,0.016565163695216337,0.016565163695216337,0.5924919627839503,h00,2691141080745763637
p3,0.8,0.04503532020868704,0.04503532020868704,0.39031862382434573,0.014025669196206672,0.01981026722628061,0.03133581808126481,0.02788747037020609,0.11535271834948882,0.00326550520777238,0.010829420221394003,0.010829420221394003,0.5750800528866171,h00,2691141080745763637
p3,0.9,0.03186227961973231,0.03186227961973231,0.4054866426308113,0.009785869093820015,0.013821849002570642,0.03208226547171582,0.02189446583158554,0.09056347230337655,0.003593460087825795,0.006875980856084711,0.006875980856084711,0.5588376318096472,h00,2691141080745763637
p3,1.0,0.02237396784474375,0.02237396784474375,0.41947023108331494,0.006758319442886165,0.009545648930630177,0.03259592191600464,0.016685256939175892,0.0690162900665912,0.0038898563391726666,0.00431118532225957,0.00431118532225957,0.5440439906615077,h00,2691141080745763637
